"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1087070",,,
"Author: Gino Rouzee",,,
,,,
"ID","EN",,"MJ"
"75313","bachelordoms",,"ekumizubun"
"75314","bachelored",,"akimozat"
"75315","bacheloress",,"kinevojao"
"75316","bachelorette",,"kenuvajiot"
"75317","bachelorettes",,"kenuvajio"
"75318","bachelorhood",,"kinevojai"
"75319","bachelorhoods",,"kinevojaat"
"75320","bacheloring",,"akimozibo"
"75321","bachelorise",,"kinevojaen"
"75322","bachelorised",,"akimozibot"
"75323","bachelorises",,"kinevojaon"
"75324","bachelorish",,"okamuzabet"
"75325","bachelorising",,"akimoziban"
"75326","bachelorism",,"konavejue"
"75327","bachelorisms",,"konavejuin"
"75328","bachelorize",,"okamuzaba"
"75329","bachelorized",,"kunovijeu"
"75330","bachelorizes",,"okamuzaben"
"75331","bachelorizing",,"kunovijeon"
"75332","bachelorlike",,"ikemazebot"
"75333","bachelorly",,"okamuzot"
"75334","bachelorred",,"kinevojaa"
"75335","bachelorring",,"kinevojaata"
"75336","bachelors",,"kunovian"
"75337","bachelorship",,"kenuvajion"
"75338","bachelorships",,"kenuvajian"
"75339","bachelorwise",,"kenuvajioa"
"75340","bachelorx",,"ukomezot"
"75341","bachelour",,"kinevoin"
"75342","bachelry",,"kunoviet"
"75343","bachels",,"ukomeun"
"75344","bacher",,"ekumun"
"75345","bachert",,"kinevan"
"75346","baches",,"kineon"
"75347","bachfisch",,"kenuloin"
"75348","bachian",,"akimaon"
"75349","bachicha",,"ikemitet"
"75350","bachichi",,"okamotu"
"75351","bachichis",,"okamotot"
"75352","bachiller",,"ikemizan"
"75353","baching",,"akimaan"
"75354","bachman",,"ikemoo"
"75355","bachmann",,"kinezou"
"75356","bachmanns",,"kinezoot"
"75357","bachmans",,"ikemoret"
"75358","bachmeier",,"ikemozon"
"75359","bachner",,"kenupon"
"75360","bachok",,"kanie"
"75361","bachovian",,"kinefoot"
"75362","bachrach",,"kenucaan"
"75363","bachran",,"kinecat"
"75364","bachrite",,"kinecue"
"75365","bachrites",,"kinecuin"
"75366","bachs",,"kunoq"
"75367","bachshish",,"kaniqaon"
"75368","bachtel",,"kenuwon"
"75369","bachu",,"kineb"
"75370","bachur",,"ekume"
"75371","bachus",,"kinei"
"75372","baci",,"ekun"
"75373","bacigalupo",,"ukonoret"
"75374","bacilary",,"ikeneren"
"75375","bacile",,"kenaen"
"75376","bacilio",,"kunivon"
"75377","bacillaceae",,"ikenezizi"
"75378","bacillaceaes",,"ikenezizat"
"75379","bacillaemia",,"okanazofo"
"75380","bacillaemias",,"okanazofet"
"75381","bacillar",,"koneveen"
"75382","bacillariaceae",,"konevesuu"
"75383","bacillariaceaes",,"konevesuot"
"75384","bacillariaceous",,"kinovosae"
"75385","bacillariales",,"ikeneziba"
"75386","bacillarialess",,"ikeneziben"
"75387","bacillarieae",,"kenavasia"
"75388","bacillarieaes",,"kenavasien"
"75389","bacillariophyceae",,"konevesui"
"75390","bacillariophyceaes",,"konevesuat"
"75391","bacillariophycean",,"ikenezibun"
"75392","bacillariophyta",,"ekunuzebet"
"75393","bacillariophytas",,"ekunuzebi"
"75394","bacillariophyte",,"ukonozuba"
"75395","bacillary",,"kunivian"
"75396","bacille",,"okanaan"
"75397","bacillemia",,"ekunuzi"
"75398","bacillemias",,"ekunuzahat"
"75399","bacilli",,"ikeneet"
"75400","bacillian",,"kuniviun"
"75401","bacilliary",,"kunivie"
"75402","bacillibactin",,"kuniviteen"
"75403","bacillicidal",,"okanazuzon"
"75404","bacillicide",,"kunivitou"
"75405","bacillicides",,"kunivitoot"
"75406","bacillicidic",,"kanuvutiun"
"75407","bacilliculture",,"kenavatuan"
"75408","bacilliferous",,"akinizori"
"75409","bacilliform",,"akinizoret"
"75410","bacilligenic",,"kinovotuat"
"75411","bacillin",,"kinovoot"
"75412","bacilliparous",,"okanazuqat"
"75413","bacillis",,"ikenezi"
"75414","bacillite",,"kuniviat"
"75415","bacillithiol",,"kenavataat"
"75416","bacillo",,"akinii"
"75417","bacillogenic",,"kanuvujee"
"75418","bacillogenous",,"kenavajoan"
"75419","bacillolysin",,"ikenezefo"
"75420","bacillomycin",,"kanuvujoe"
"75421","bacillomyxin",,"akinizihet"
"75422","bacillopeptidase",,"ekunuzuqen"
"75423","bacillopeptin",,"ukonozoqu"
"75424","bacillophobia",,"kinovojie"
"75425","bacillophobic",,"konevejoo"
"75426","bacillosamine",,"kinovojeun"
"75427","bacilloscopic",,"kenavajui"
"75428","bacilloscopist",,"ikenezedon"
"75429","bacilloscopy",,"kinovojei"
"75430","bacillosis",,"akinizot"
"75431","bacilluria",,"kenavaot"
"75432","bacillurias",,"kenavagio"
"75433","bacillus",,"okanaze"
"75434","bacilluss",,"okanazin"
"75435","bacilosarcin",,"kinovabui"
"75436","bacilycin",,"ukonoma"
"75437","bacilysin",,"ukonomo"
"75438","bacin",,"kenap"
"75439","bacinet",,"okanoi"
"75440","baciroa",,"konecot"
"75441","bacis",,"ekunea"
"75442","baciss",,"ekunee"
"75443","bacitracin",,"konewoi"
"75444","bacitracins",,"konewosaat"
"75445","baciu",,"akino"
"75446","back",,"akis"
"75447","backable",,"ukososun"
"75448","backabush",,"ekususo"
"75449","backache",,"kinunuat"
"75450","backaches",,"kinunue"
"75451","backachey",,"kanenein"
"75452","backaching",,"akisitin"
"75453","backachy",,"kenonoi"
"75454","backacter",,"akisiton"
"75455","backaction",,"akisite"
"75456","backactor",,"ikesetet"
"75457","backadation",,"kinunasoo"
"75458","backage",,"ekusuu"
"75459","backake",,"ukosoat"
"75460","backal",,"koniu"
"75461","backalong",,"akisize"
"75462","backannotation",,"kanenehuot"
"75463","backarapper",,"akisiqaqe"
"75464","backararar",,"koninoet"
"75465","backarc",,"kunana"
"75466","backare",,"kinuni"
"75467","backarro",,"ukosoqu"
"75468","backarrow",,"okasaqe"
"75469","backarrows",,"okasaqin"
"75470","backassward",,"akisiwomun"
"75471","backasswards",,"akisiwomu"
"75472","backatcha",,"okasabun"
"75473","backative",,"ikesebet"
"75474","backazimuth",,"koninatuun"
"75475","backball",,"kenoraan"
"75476","backband",,"kenoraon"
"75477","backbands",,"kenoraana"
"75478","backbar",,"okaseon"
"75479","backbarrier",,"okaseribot"
"75480","backbarrow",,"kaneruo"
"75481","backbars",,"okaseran"
"75482","backbeach",,"ekusazot"
"75483","backbear",,"ekusazu"
"75484","backbearing",,"konirasuat"
"75485","backbeat",,"akisuzen"
"75486","backbeats",,"akisuzon"
"75487","backbench",,"kaneriot"
"75488","backbencher",,"okasezuzin"
"75489","backbenchers",,"okasezuza"
"75490","backbenches",,"kunarohoat"
"75491","backbend",,"kunaroo"
"75492","backbended",,"akisuzona"
"75493","backbending",,"akisuzopin"
"75494","backbends",,"kunaroet"
"75495","backbent",,"kunaroen"
"75496","backberand",,"ikesozet"
"75497","backberend",,"ekusaza"
"75498","backbit",,"akisuet"
"75499","backbite",,"ukosise"
"75500","backbiter",,"konirien"
"75501","backbiters",,"konirion"
"75502","backbites",,"ukosisin"
"75503","backbiti",,"akisusan"
"75504","backbiting",,"kenoroa"
"75505","backbitingly",,"ukosisovun"
"75506","backbitings",,"kenoroduen"
"75507","backbitten",,"ekusaset"
"75508","backblast",,"konireen"
"75509","backblasts",,"konireon"
"75510","backblaze",,"kinuroun"
"75511","backblock",,"akisuzat"
"75512","backblocker",,"konirejaan"
"75513","backblockers",,"konirejaun"
"75514","backblocks",,"akisuze"
"75515","backblow",,"ukosizu"
"75516","backboar",,"ukosihe"
"75517","backboard",,"kenorian"
"75518","backboarded",,"okasehobe"
"75519","backboarding",,"okasehobet"
"75520","backboards",,"kenoriun"
"75521","backbond",,"konirua"
"75522","backbonding",,"ikesohapu"
"75523","backbonds",,"koniruen"
"75524","backbone",,"ukosihea"
"75525","backboned",,"kenoriana"
"75526","backboneless",,"kunarehuu"
"75527","backbonelessness",,"ikesohafet"
"75528","backbones",,"ukosihin"
"75529","backbord",,"kanerou"
"75530","backbore",,"okasehan"
"75531","backbored",,"kunareet"
"75532","backbores",,"okasehun"
"75533","backboring",,"kunareu"
"75534","backbox",,"akisuen"
"75535","backbrand",,"ukosiqu"
"75536","backbreaker",,"koniropion"
"75537","backbreakers",,"koniropian"
"75538","backbreaking",,"kenorepoen"
"75539","backbreakingly",,"ukosiqitu"
"75540","backbrief",,"kunaruan"
"75541","backbudding",,"okasedapa"
"75542","backbulb",,"kenorui"
"75543","backbulge",,"ikesodon"
"75544","backburn",,"kaneriin"
"75545","backburned",,"ekusado"
"75546","backburner",,"okasedu"
"75547","backburnered",,"kinurewea"
"75548","backburnering",,"kinureweat"
"75549","backburners",,"okasedijot"
"75550","backburning",,"ekusadojun"
"75551","backburns",,"kaneria"
"75552","backburnt",,"okasede"
"75553","backcalculate",,"kunasipou"
"75554","backcalculated",,"ekuserezat"
"75555","backcalculation",,"okasorozun"
"75556","backcap",,"kanesun"
"75557","backcard",,"ekuseru"
"75558","backcare",,"kinusoan"
"75559","backcast",,"kinusoat"
"75560","backcasted",,"ukosuru"
"75561","backcasting",,"ukosuregon"
"75562","backcasts",,"kinusoe"
"75563","backchain",,"ukosura"
"75564","backchained",,"kanesasiet"
"75565","backchaining",,"kanesasiu"
"75566","backchains",,"ukosuren"
"75567","backchannel",,"ukosurujet"
"75568","backchanneled",,"kanesasian"
"75569","backchanneling",,"kanesasia"
"75570","backchannelled",,"ekusereju"
"75571","backchannelling",,"ekuserejon"
"75572","backchannels",,"ukosuruji"
"75573","backchat",,"ekuserot"
"75574","backchats",,"ekusero"
"75575","backchatted",,"ukosuruga"
"75576","backchatting",,"ukosurugat"
"75577","backcheck",,"kenoseat"
"75578","backchecked",,"okasorezu"
"75579","backchecker",,"ikesirozan"
"75580","backchecking",,"okasorezon"
"75581","backchecks",,"kenosee"
"75582","backcloth",,"kinusoot"
"75583","backcloths",,"kinusoo"
"75584","backcomb",,"kinusaun"
"75585","backcombed",,"ukosuhin"
"75586","backcombing",,"ukosuhavi"
"75587","backcombs",,"kinusau"
"75588","backcountries",,"kanesogiun"
"75589","backcountry",,"kinusageo"
"75590","backcourt",,"ekuseho"
"75591","backcourtman",,"kanesogoan"
"75592","backcourtmate",,"kenosigio"
"75593","backcourtmen",,"kinusagaet"
"75594","backcourts",,"ekusehet"
"75595","backcrawl",,"ikesiqet"
"75596","backcross",,"kanesaa"
"75597","backcrossed",,"ekusequdet"
"75598","backcrosses",,"kunasujoun"
"75599","backcrossing",,"ekusequdu"
"75600","backcut",,"kenoset"
"75601","backdam",,"kenotet"
"75602","backdash",,"ekusorot"
"75603","backdate",,"ukosarat"
"75604","backdated",,"kenotaon"
"75605","backdater",,"konitea"
"75606","backdates",,"ukosare"
"75607","backdating",,"kenotain"
"75608","backdeep",,"ukosazat"
"75609","backdiffusion",,"ekusosaro"
"75610","backdilute",,"kinutuot"
"75611","backdiluted",,"akisesake"
"75612","backdirt",,"konitio"
"75613","backdonation",,"ukosahetan"
"75614","backdoor",,"ukosahu"
"75615","backdoored",,"kanetoa"
"75616","backdooring",,"kanetojoat"
"75617","backdown",,"okasihat"
"75618","backdowns",,"okasihe"
"75619","backdraft",,"okasiqe"
"75620","backdrafting",,"kinutisian"
"75621","backdrafts",,"okasiqin"
"75622","backdraught",,"ekusoqekan"
"75623","backdraughts",,"ekusoqekun"
"75624","backdrivability",,"akiseqolan"
"75625","backdrivable",,"kanetateon"
"75626","backdrive",,"kanetaot"
"75627","backdriving",,"okasiqulet"
"75628","backdrop",,"kenotean"
"75629","backdropped",,"kenotejeu"
"75630","backdropping",,"kenotejeon"
"75631","backdrops",,"kenoteun"
"75632","backdropt",,"ikesuqon"
"75633","backdune",,"akisedet"
"75634","backe",,"ukose"
"75635","backed",,"kenoa"
"75636","backedness",,"akisovan"
"75637","backen",,"kunaot"
"75638","backend",,"ekusie"
"75639","backendish",,"kunavaun"
"75640","backened",,"akisofen"
"75641","backening",,"akisofe"
"75642","backenstose",,"okasufugot"
"75643","backer",,"konie"
"75644","backerboard",,"ikesaquci"
"75645","backers",,"konivin"
"75646","backest",,"kenovet"
"75647","backet",,"kenoo"
"75648","backets",,"kenoveta"
"75649","backface",,"kunalien"
"75650","backfall",,"konileet"
"75651","backfalls",,"konilei"
"75652","backfat",,"okasuan"
"75653","backfatter",,"ekusiret"
"75654","backfield",,"kenoloe"
"75655","backfielder",,"ikesasofun"
"75656","backfields",,"kenoloin"
"75657","backfile",,"ukosesot"
"75658","backfiles",,"ukoseso"
"75659","backfill",,"kenolou"
"75660","backfilled",,"okasusa"
"75661","backfiller",,"ikesase"
"75662","backfilling",,"okasusofat"
"75663","backfills",,"kenoloot"
"75664","backfin",,"ukosein"
"75665","backfire",,"ekusiso"
"75666","backfired",,"kinuluin"
"75667","backfirer",,"kunalaat"
"75668","backfires",,"ekusiset"
"75669","backfiring",,"kinului"
"75670","backfisch",,"okasusot"
"75671","backfisches",,"ekusisizat"
"75672","backfist",,"ekusisen"
"75673","backfit",,"ekusia"
"75674","backfits",,"ekusisena"
"75675","backfitted",,"ukosesoa"
"75676","backfitting",,"ukosesogun"
"75677","backfittings",,"ukosesogu"
"75678","backflap",,"kanelua"
"75679","backflash",,"kunaliun"
"75680","backflip",,"kunaliat"
"75681","backflipped",,"kunalituin"
"75682","backflipping",,"kunalitui"
"75683","backflips",,"kunalie"
"75684","backflop",,"kenolae"
"75685","backflow",,"akisozat"
"75686","backflowed",,"kenolau"
"75687","backflowing",,"kenolajion"
"75688","backflowings",,"kenolajian"
"75689","backflows",,"akisoze"
"75690","backflush",,"konilean"
"75691","backflushed",,"ikesazode"
"75692","backflushes",,"kenolaguo"
"75693","backflushing",,"ikesazodet"
"75694","backflux",,"kunalii"
"75695","backfold",,"kunalei"
"75696","backfolded",,"akisohun"
"75697","backfolding",,"akisohapen"
"75698","backfoot",,"akisohat"
"75699","backfooted",,"kenoliu"
"75700","backfooting",,"kenolijaon"
"75701","backfoots",,"akisohe"
"75702","backford",,"kenoliat"
"75703","backform",,"okasuhu"
"75704","backformation",,"okasuhihun"
"75705","backformed",,"kinulaa"
"75706","backforming",,"kinulawaat"
"75707","backforms",,"okasuhot"
"75708","backframe",,"akisoqat"
"75709","backfreight",,"okasuqevon"
"75710","backfriend",,"ikesaqat"
"75711","backfurrow",,"kunaloe"
"75712","backfurrowed",,"akisodebot"
"75713","backfurrowing",,"akisodeban"
"75714","backfurrows",,"kunalowein"
"75715","backgain",,"konimeet"
"75716","backgame",,"ukosoru"
"75717","backgammon",,"kanemui"
"75718","backgammoned",,"ekusurohun"
"75719","backgammoner",,"okasarihon"
"75720","backgammoning",,"ekusurohen"
"75721","backgammons",,"kanemufoat"
"75722","backgate",,"kinumoun"
"75723","backgated",,"akisiri"
"75724","backgeared",,"akisizan"
"75725","backglass",,"kinumoot"
"75726","backgrind",,"kenomeu"
"75727","backgrinding",,"okasaqujat"
"75728","backgrinds",,"kenomeot"
"75729","backgrou",,"kanemaa"
"75730","background",,"konimoan"
"75731","backgrounded",,"ikeseqeke"
"75732","backgrounder",,"ukosoqoki"
"75733","backgrounders",,"ukosoqokat"
"75734","backgroundest",,"ikeseqekot"
"75735","backgrounding",,"ikeseqeket"
"75736","backgrounds",,"konimojoun"
"75737","backgroundy",,"kunamujuu"
"75738","backhack",,"kinunoe"
"75739","backhand",,"kenonaan"
"75740","backhanded",,"okasere"
"75741","backhandedly",,"kanenuhuon"
"75742","backhandedness",,"kenonahaen"
"75743","backhandednesses",,"kanenuhuu"
"75744","backhander",,"ikesori"
"75745","backhanders",,"ikesorapat"
"75746","backhandest",,"okaserupot"
"75747","backhanding",,"okaserupet"
"75748","backhands",,"kenonaun"
"75749","backhatch",,"kunanian"
"75750","backhaul",,"ukosirin"
"75751","backhauled",,"kanenuo"
"75752","backhauling",,"kanenugeun"
"75753","backhauls",,"ukosira"
"75754","backhaus",,"kinunoea"
"75755","backhauss",,"kinunoin"
"75756","backhead",,"akisuzet"
"75757","backheader",,"koninaen"
"75758","backheel",,"okasezat"
"75759","backheeled",,"kinuneu"
"75760","backheeler",,"kunanoan"
"75761","backheeling",,"kinunepuon"
"75762","backheels",,"okaseze"
"75763","backhoe",,"kunanen"
"75764","backhoed",,"ekusahot"
"75765","backhoeing",,"akisuhot"
"75766","backhoes",,"kunaneon"
"75767","backhold",,"kinunau"
"75768","backhooker",,"ikesohun"
"75769","backhouse",,"kinunain"
"75770","backhouses",,"kinunaa"
"75771","backie",,"ukosan"
"75772","backiebird",,"koniraon"
"75773","backies",,"ukosuun"
"75774","backiling",,"okasozo"
"75775","backing",,"kenorat"
"75776","backings",,"kenoroe"
"75777","backish",,"kinure"
"75778","backite",,"kenoron"
"75779","backjaw",,"kenoson"
"75780","backjoint",,"kenosiin"
"75781","backjump",,"ikesudon"
"75782","backjumping",,"kunasofuo"
"75783","backkick",,"ikesason"
"75784","backland",,"kunaviet"
"75785","backlands",,"kunavii"
"75786","backlash",,"akisiran"
"75787","backlashed",,"kenovae"
"75788","backlasher",,"konivei"
"75789","backlashers",,"konivebuat"
"75790","backlashes",,"ukosoro"
"75791","backlashing",,"kenovabiet"
"75792","backlashs",,"akisirun"
"75793","backlayering",,"konivenou"
"75794","backlead",,"ikeseza"
"75795","backler",,"ikesea"
"75796","backless",,"kaneviin"
"75797","backlessness",,"ukosozedon"
"75798","backlet",,"okasai"
"75799","backletter",,"ekusuzen"
"75800","backliding",,"kunavain"
"75801","backlift",,"konivion"
"75802","backlifts",,"konivian"
"75803","backlight",,"koniviat"
"75804","backlighted",,"ikesesitu"
"75805","backlighting",,"ikesesiton"
"75806","backlightings",,"ikesesitan"
"75807","backlights",,"konivie"
"75808","backline",,"akisisan"
"75809","backliner",,"kinuvuot"
"75810","backlings",,"okasasa"
"75811","backlining",,"koniviu"
"75812","backlink",,"akisisun"
"75813","backlinked",,"kenovoin"
"75814","backlinker",,"koniviata"
"75815","backlinking",,"kenovohei"
"75816","backlinks",,"akisisu"
"75817","backlins",,"ekususen"
"75818","backlist",,"ikeseson"
"75819","backlisted",,"kunavaat"
"75820","backlisting",,"kunavabio"
"75821","backlists",,"ikesesan"
"75822","backlit",,"ikeseen"
"75823","backlite",,"okasasun"
"75824","backload",,"ekusuhot"
"75825","backloaded",,"konivuen"
"75826","backloading",,"konivusee"
"75827","backloads",,"ekusuho"
"75828","backlock",,"konivuena"
"75829","backlog",,"kunavon"
"75830","backlogged",,"ekusuhi"
"75831","backlogging",,"ekusuhesot"
"75832","backlogs",,"kunavean"
"75833","backlot",,"akision"
"75834","backlots",,"akisihan"
"75835","backlotter",,"ukosoho"
"75836","backlund",,"konivao"
"75837","backmaker",,"kanezua"
"75838","backman",,"kunazen"
"75839","backmap",,"kinuzat"
"75840","backmapped",,"kinuzoin"
"75841","backmapping",,"kinuzocii"
"75842","backmaps",,"kinuzoe"
"75843","backmark",,"kenozaat"
"75844","backmarker",,"ikesoran"
"75845","backmarkers",,"ikesorupun"
"75846","backmasked",,"kunazian"
"75847","backmasking",,"kunazibua"
"75848","backmatter",,"kanezuo"
"75849","backmede",,"kinuzean"
"75850","backmost",,"konizuen"
"75851","backmoster",,"ukosiho"
"75852","backmostest",,"ikesohagun"
"75853","backmounted",,"konizugaan"
"75854","backmutation",,"kunazodaa"
"75855","backne",,"kunaota"
"75856","backness",,"kunapoet"
"75857","backoff",,"akisean"
"75858","backorde",,"ekusoqin"
"75859","backorder",,"kunafuon"
"75860","backordered",,"akiseqifat"
"75861","backordering",,"akiseqifo"
"75862","backorders",,"kunafuan"
"75863","backout",,"kinufat"
"75864","backouts",,"kinufee"
"75865","backover",,"akisegon"
"75866","backpack",,"kunahiet"
"75867","backpackable",,"kinuhovio"
"75868","backpacked",,"akisoran"
"75869","backpacker",,"ekusiren"
"75870","backpackers",,"ekusiripon"
"75871","backpacking",,"akisoropa"
"75872","backpackings",,"akisoropen"
"75873","backpacks",,"kunahii"
"75874","backpaddle",,"ukoserin"
"75875","backpaddled",,"kenohazaun"
"75876","backpaddles",,"ukoseropa"
"75877","backpaddling",,"kenohazaen"
"75878","backpage",,"kanehuin"
"75879","backpain",,"akisorana"
"75880","backpass",,"kanehuina"
"75881","backpat",,"okasui"
"75882","backpatch",,"kanehua"
"75883","backpatched",,"ekusiruzet"
"75884","backpatches",,"kunahidoun"
"75885","backpatching",,"ekusiruzu"
"75886","backpats",,"okasurat"
"75887","backpatted",,"akisorane"
"75888","backpatting",,"akisoriga"
"75889","backpay",,"konihin"
"75890","backpays",,"konihea"
"75891","backpedal",,"konihao"
"75892","backpedaled",,"ikesazeton"
"75893","backpedaler",,"ukosezota"
"75894","backpedaling",,"ikesazetin"
"75895","backpedalled",,"kunahozaun"
"75896","backpedalling",,"kunahozaen"
"75897","backpedals",,"konihaet"
"75898","backpeddle",,"okasuzun"
"75899","backpfeifengesicht",,"akisomuven"
"75900","backpiece",,"konihio"
"75901","backpieces",,"konihiet"
"75902","backplan",,"kenohaat"
"75903","backplane",,"kanehuaa"
"75904","backplanes",,"kanehuen"
"75905","backplat",,"kinuhoe"
"75906","backplate",,"koniheen"
"75907","backplated",,"ukosezot"
"75908","backplates",,"koniheon"
"75909","backpocket",,"ekusihet"
"75910","backpocketed",,"konihuvoan"
"75911","backpocketing",,"konihuvoa"
"75912","backpockets",,"ekusihipi"
"75913","backpoin",,"ekusihen"
"75914","backpointer",,"akisohojot"
"75915","backpointers",,"akisohojo"
"75916","backporch",,"konihuon"
"75917","backport",,"kenohiat"
"75918","backportability",,"akisohegat"
"75919","backportable",,"kanehowui"
"75920","backported",,"okasuhua"
"75921","backporting",,"okasuhigon"
"75922","backports",,"kenohie"
"75923","backpost",,"ikesahet"
"75924","backpotatis",,"kenohidoa"
"75925","backpressure",,"konihopaat"
"75926","backprime",,"ukoseqa"
"75927","backprimed",,"kenoheu"
"75928","backprimes",,"ukoseqen"
