"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1087070",,,
"Author: Gino Rouzee",,,
,,,
"ID","EN",,"MJ"
"225738","daffynition",,"mugalatien"
"225739","daffysh",,"migulu"
"225740","dafidowndilly",,"ukonihijat"
"225741","dafif",,"akinae"
"225742","dafl",,"okatu"
"225743","dafla",,"iketuu"
"225744","daflae",,"okatoo"
"225745","daflas",,"iketun"
"225746","dafn",,"ekuza"
"225747","dafna",,"okazie"
"225748","dafni",,"ekuzu"
"225749","dafnion",,"megarun"
"225750","dafodil",,"muguton"
"225751","dafoe",,"magav"
"225752","daft",,"ikeqn"
"225753","daftar",,"magaun"
"225754","daftardar",,"megeneat"
"225755","daftars",,"maganu"
"225756","daftberry",,"megeruat"
"225757","daften",,"magauna"
"225758","daftened",,"ikeqifin"
"225759","daftening",,"ikeqifi"
"225760","daftens",,"magavu"
"225761","dafter",,"migii"
"225762","dafters",,"migivat"
"225763","daftest",,"mogovot"
"225764","daftie",,"okaqeni"
"225765","dafties",,"okaqaon"
"225766","daftish",,"muguri"
"225767","daftlier",,"ekuqosot"
"225768","daftliest",,"akiqesan"
"225769","daftlike",,"magaveo"
"225770","daftly",,"muguo"
"225771","daftness",,"magapiot"
"225772","daftnesses",,"mugupoat"
"225773","daftnesss",,"magapio"
"225774","daftsome",,"okaqahan"
"225775","dafty",,"akiqua"
"225776","dafuchs",,"ikeweot"
"225777","dafuq",,"mugaj"
"225778","dafydd",,"magaan"
"225779","dafydds",,"magatun"
"225780","dag",,"ikoe"
"225781","daga",,"ukima"
"225782","dagaaba",,"mokunu"
"225783","dagaare",,"makonun"
"225784","dagaba",,"mekio"
"225785","dagabas",,"mekiret"
"225786","dagabur",,"ukimei"
"225787","dagaga",,"ekamata"
"225788","dagall",,"ekamuna"
"225789","dagame",,"ekaman"
"225790","dagames",,"ekamiun"
"225791","dagami",,"okemeto"
"225792","dagan",,"mokup"
"225793","dagana",,"mikai"
"225794","daganas",,"mikapat"
"225795","dagans",,"mokuin"
"225796","dagashi",,"makoqot"
"225797","dagassa",,"akumiaa"
"225798","dagat",,"mukew"
"225799","dagata",,"makoat"
"225800","dagatan",,"okemeet"
"225801","dagbamba",,"ukinapan"
"225802","dagbambas",,"ukinapun"
"225803","dagbane",,"ekanoat"
"225804","dagbanes",,"ekanofe"
"225805","dagbani",,"okenion"
"225806","dagbreker",,"mokacaen"
"225807","dagda",,"mukun"
"225808","dagdae",,"mikiet"
"225809","dagdag",,"makaun"
"225810","dagdas",,"mukuot"
"225811","dage",,"okett"
"225812","dagebala",,"ikotarin"
"225813","dageg",,"ikotus"
"225814","dagelet",,"ukitaia"
"225815","dagelma",,"makevu"
"225816","dagen",,"makep"
"225817","dagenham",,"ukitore"
"225818","dagenhart",,"ekatura"
"225819","dager",,"mikuc"
"225820","dageraad",,"ukiteri"
"225821","dagesh",,"mikuan"
"225822","dagestan",,"akutiben"
"225823","dagestani",,"akutibi"
"225824","dagestanian",,"mukaqesou"
"225825","dagestanis",,"akutibat"
"225826","dagestans",,"akutibon"
"225827","dagg",,"ukila"
"225828","dagga",,"akule"
"225829","daggar",,"mekion"
"225830","daggas",,"akulaa"
"225831","dagge",,"ikoli"
"225832","dagged",,"mikaia"
"225833","dagger",,"mukeo"
"225834","daggerbill",,"ekaleqon"
"225835","daggerblade",,"okeloqefe"
"225836","daggerboard",,"okeloqecu"
"225837","daggerboardes",,"ekaleqaci"
"225838","daggerboards",,"okeloqecot"
"225839","daggerbush",,"mukevue"
"225840","daggered",,"okeloqon"
"225841","daggering",,"okeloqin"
"225842","daggerless",,"ekaleqen"
"225843","daggerlike",,"akulaqe"
"225844","daggerman",,"akulaqan"
"225845","daggerpoint",,"ukiluqecon"
"225846","daggerproof",,"ekaleqibat"
"225847","daggers",,"mukevet"
"225848","daggertooth",,"okeloqico"
"225849","daggery",,"mekivi"
"225850","dagges",,"ikolu"
"225851","dagget",,"mikaan"
"225852","daggett",,"okeloon"
"225853","daggial",,"mukeri"
"225854","daggier",,"mukeron"
"225855","daggiest",,"mikarein"
"225856","daggily",,"makora"
"225857","dagginess",,"mekiroin"
"225858","dagging",,"mikarot"
"225859","daggings",,"mikaruo"
"225860","daggle",,"mokuot"
"225861","daggled",,"ekaloe"
"225862","daggles",,"mokuvo"
"225863","daggletail",,"mekivua"
"225864","daggletailed",,"ukilazatet"
"225865","daggling",,"ekaloset"
"225866","daggly",,"makou"
"225867","daggna",,"mikaat"
"225868","daggone",,"mikafe"
"225869","daggs",,"ukilo"
"225870","daggum",,"ekale"
"225871","daggummit",,"mukebuu"
"225872","daggy",,"ekala"
"225873","dagh",,"muko"
"225874","daghda",,"ukimona"
"225875","daghdas",,"ukimiana"
"225876","daghdha",,"makitin"
"225877","daghesh",,"ikomiaa"
"225878","daghesta",,"ikomiwa"
"225879","daghestan",,"mekuvoe"
"225880","daghestani",,"mekuvoot"
"225881","daghestanian",,"ukimuwaton"
"225882","daghestans",,"mekuvoin"
"225883","daghistan",,"mokarian"
"225884","daghistani",,"mokarie"
"225885","daghor",,"ekamee"
"225886","daghur",,"ikomin"
"225887","dagi",,"ikont"
"225888","dagl",,"moku"
"225889","daglasda",,"ikotuwot"
"225890","dagley",,"mikaie"
"225891","daglish",,"oketaat"
"225892","daglock",,"mikafea"
"225893","daglocks",,"mikafuin"
"225894","dagmar",,"mikean"
"225895","dagn",,"meka"
"225896","dagna",,"moken"
"225897","dagnab",,"okezoe"
"225898","dagnabbed",,"ekazose"
"225899","dagnabbing",,"ekazoset"
"225900","dagnabbit",,"okezisat"
"225901","dagnabit",,"mokenoen"
"225902","dagnabs",,"okeziet"
"225903","dagnah",,"okezeta"
"225904","dagnall",,"mukinon"
"225905","dagnammit",,"okezipu"
"225906","dagnasty",,"ikozuwa"
"225907","dagnaw",,"makuun"
"225908","dagneau",,"makuve"
"225909","dagney",,"mokeu"
"225910","dagnini",,"ikozeen"
"225911","dagny",,"mikol"
"225912","dago",,"akupe"
"225913","dagoba",,"mokou"
"225914","dagobah",,"okepuon"
"225915","dagobas",,"mokorot"
"225916","dagobert",,"makariin"
"225917","dagoberto",,"mokoraet"
"225918","dagobertos",,"mokorai"
"225919","dagoes",,"ukipona"
"225920","dagog",,"ekapo"
"225921","dagogic",,"ekapoine"
"225922","dagogical",,"mekemoin"
"225923","dagogically",,"ekaposetan"
"225924","dagogue",,"ukipaat"
"225925","dagohoy",,"makanot"
"225926","dagomba",,"makazu"
"225927","dagombas",,"makazaot"
"225928","dagon",,"mikip"
"225929","dagonet",,"ekapue"
"225930","dagong",,"mukuet"
"225931","dagonite",,"ekapusot"
"225932","dagons",,"mikiat"
"225933","dagoon",,"makau"
"225934","dagor",,"mekec"
"225935","dagora",,"mokoin"
"225936","dagorn",,"ikopina"
"225937","dagos",,"akupia"
"225938","dagostin",,"okepabun"
"225939","dagostino",,"ukipoba"
"225940","dagostinos",,"ukipoben"
"225941","dagou",,"ukipu"
"225942","dagr",,"mukoa"
"225943","dagrs",,"mukoq"
"225944","dags",,"ikocn"
"225945","dagsboro",,"ikocaho"
"225946","dagsboros",,"ikocahet"
"225947","dagsian",,"mokero"
"225948","dagswain",,"makugua"
"225949","dagu",,"okew"
"225950","dagua",,"ikowue"
"225951","daguan",,"mekoet"
"225952","daguao",,"akuwota"
"225953","dague",,"ekawe"
"225954","daguerre",,"ekaweqe"
"225955","daguerrean",,"makevao"
"225956","daguerreans",,"makevawaet"
"225957","daguerreian",,"makevawaon"
"225958","daguerreotype",,"akuwaqufu"
"225959","daguerreotyped",,"makevawaat"
"225960","daguerreotyper",,"mekoveweet"
"225961","daguerreotypers",,"mekovewei"
"225962","daguerreotypes",,"akuwaqufot"
"225963","daguerreotypic",,"ekaweqafun"
"225964","daguerreotypies",,"akuwaqufen"
"225965","daguerreotyping",,"makevawao"
"225966","daguerreotypist",,"mekoveweat"
"225967","daguerreotypists",,"mekovewee"
"225968","daguerreotypy",,"ikowiqofun"
"225969","daguerreotypys",,"ikowiqofu"
"225970","daguerres",,"ekaweqin"
"225971","daguerrotype",,"ekaweqacon"
"225972","daguilar",,"okewazat"
"225973","daguilla",,"akuwizi"
"225974","daguioman",,"mekoriin"
"225975","dagum",,"akuwo"
"225976","dagupan",,"okewoon"
"225977","dagupans",,"okeworan"
"225978","dagur",,"mikuca"
"225979","dagus",,"okewaa"
"225980","dagusmines",,"mokiqoat"
"225981","dagusminess",,"mokiqotae"
"225982","dagwood",,"makifu"
"225983","dagwoods",,"makifoot"
"225984","dagworth",,"mukofuan"
"225985","dagz",,"make"
"225986","dah",,"mil"
"225987","dahab",,"ukume"
"225988","dahabeah",,"maloriu"
"225989","dahabeahs",,"maloriot"
"225990","dahabeeah",,"muleroet"
"225991","dahabeeahs",,"muleroi"
"225992","dahabeeya",,"akamoza"
"225993","dahabeeyah",,"meliruat"
"225994","dahabeeyahs",,"melirupae"
"225995","dahabiah",,"meliroat"
"225996","dahabiahs",,"meliroe"
"225997","dahabieh",,"muleraon"
"225998","dahabiehs",,"muleraan"
"225999","dahabiya",,"okomuson"
"226000","dahabiyah",,"milaruin"
"226001","dahabiyahs",,"milarua"
"226002","dahabiyas",,"okomusan"
"226003","dahabiyeh",,"meliroun"
"226004","dahabiyehs",,"melirou"
"226005","dahai",,"muler"
"226006","dahal",,"okomi"
"226007","dahalo",,"ukumiu"
"226008","dahan",,"ekemuu"
"226009","daharki",,"ikimaaa"
"226010","dahashi",,"ukumoun"
"226011","dahchini",,"melanou"
"226012","dahcotah",,"melafiat"
"226013","daheim",,"malee"
"226014","daheli",,"akatao"
"226015","daher",,"okotue"
"226016","dahi",,"milo"
"226017","dahieh",,"okoneta"
"226018","dahinda",,"melapi"
"226019","dahindas",,"melapiat"
"226020","dahingganling",,"miloporuo"
"226021","dahir",,"ikinae"
"226022","dahk",,"moli"
"226023","dahl",,"eketi"
"226024","dahlberg",,"okotuzan"
"226025","dahlbergian",,"meliruwoo"
"226026","dahle",,"akatau"
"226027","dahlem",,"ikitue"
"226028","dahlen",,"milaan"
"226029","dahlesque",,"ukutuwe"
"226030","dahlgren",,"ukutaqua"
"226031","dahlgrens",,"ukutaqot"
"226032","dahlhausen",,"ikitari"
"226033","dahlia",,"okoteta"
"226034","dahlian",,"malorot"
"226035","dahlias",,"okotaia"
"226036","dahlik",,"akatena"
"226037","dahlin",,"muleet"
"226038","dahline",,"milare"
"226039","dahling",,"maloro"
"226040","dahlke",,"ukutina"
"226041","dahllite",,"ikitusen"
"226042","dahlman",,"milaze"
"226043","dahlonega",,"molufii"
"226044","dahlonegan",,"ukutifo"
"226045","dahlonegas",,"molufiat"
"226046","dahlquist",,"melijuin"
"226047","dahls",,"eketua"
"226048","dahlsten",,"okotaban"
"226049","dahlstro",,"ikiteben"
"226050","dahlstrom",,"eketuben"
"226051","dahm",,"melu"
"226052","dahmen",,"okoven"
"226053","dahmer",,"akavot"
"226054","dahms",,"meluq"
"226055","dahmum",,"mileat"
"226056","dahmums",,"milebe"
"226057","dahn",,"akaz"
"226058","dahna",,"ekezoe"
"226059","dahnasari",,"milonuot"
"226060","dahntahn",,"muliwian"
"226061","dahod",,"ukupii"
"226062","dahoman",,"ekepiu"
"226063","dahomans",,"ekepirot"
"226064","dahomean",,"akapozet"
"226065","dahomeans",,"akapozi"
"226066","dahomey",,"muluzen"
"226067","dahomeyan",,"okopuzat"
"226068","dahomeyans",,"okopuze"
"226069","dahomeyes",,"milizeu"
"226070","dahomeys",,"muluzoon"
"226071","dahoon",,"ukupane"
"226072","dahoons",,"ukupiun"
"226073","dahost",,"ukupiu"
"226074","dahs",,"miloa"
"226075","dahsala",,"ikicuin"
"226076","dahshala",,"mulinii"
"226077","dahu",,"molia"
"226078","dahur",,"okowue"
"226079","dahuria",,"ikiwaot"
"226080","dahurian",,"melocoun"
"226081","dahut",,"ekewao"
"226082","daia",,"ikumt"
"226083","daibul",,"akenoti"
"226084","daibutsu",,"akenaben"
"226085","daibutsus",,"akenabon"
"226086","daic",,"okiri"
"226087","daiches",,"momenot"
"226088","daicoviciu",,"momefean"
"226089","daid",,"momo"
"226090","daidalidai",,"momonei"
"226091","daidle",,"ukaseta"
"226092","daidled",,"mumuva"
"226093","daidles",,"ukasai"
"226094","daidlie",,"ukasaan"
"226095","daidling",,"mumuvaat"
"226096","daidly",,"okisoa"
"226097","daido",,"mumuf"
"226098","daidone",,"akesuaa"
"226099","daidu",,"memeb"
"226100","daidzein",,"mamamiin"
"226101","daidzeins",,"mamamia"
"226102","daidzin",,"mememi"
"226103","daie",,"ekott"
"226104","daifug",,"mumaet"
"226105","daifuku",,"memobat"
"226106","daigappei",,"ekolojo"
"226107","daigle",,"memion"
"226108","daignault",,"mumepiun"
"226109","daigneault",,"mimapeo"
"226110","daigneaults",,"mimapesiet"
"226111","daigou",,"ukalane"
"226112","daigre",,"mimaan"
"226113","daigremontianin",,"memicufaot"
"226114","daigrepont",,"ikulazan"
"226115","daihatsu",,"okimiban"
"226116","daihoku",,"mimefu"
"226117","daii",,"okinn"
"226118","daijavad",,"momonea"
"226119","daiji",,"momor"
"226120","daijirin",,"mamaraet"
"226121","daijiten",,"mimirain"
"226122","daijo",,"mumufa"
"226123","daijos",,"mumuen"
"226124","daiker",,"memoet"
"226125","daikered",,"ukasuqan"
"226126","daikering",,"ukasuqa"
"226127","daikers",,"memovi"
"226128","daiki",,"ekosue"
"226129","daikoku",,"ekosaina"
"226130","daikokuten",,"okisevin"
"226131","daikon",,"memoi"
"226132","daikons",,"memofat"
"226133","daikyu",,"okisena"
"226134","dail",,"memi"
"226135","dailam",,"mamoe"
"226136","dailamite",,"ikutupet"
"226137","dailamites",,"ikutupi"
"226138","daile",,"mamov"
"226139","dailes",,"mamoun"
"226140","dailey",,"momuu"
"226141","dailie",,"mamoea"
"226142","dailied",,"ukatoana"
"226143","dailier",,"aketien"
"226144","dailies",,"mamorin"
"226145","dailiest",,"ukatozea"
"226146","dailily",,"ekotuin"
"226147","dailiness",,"okitafe"
"226148","dailinesses",,"ekotufidon"
"226149","daillencourt",,"momuvahau"
"226150","dailly",,"ekotuni"
"226151","dails",,"memiq"
"226152","daily",,"mimal"
"226153","dailyburn",,"aketusi"
"226154","dailying",,"ekotaso"
"226155","dailymotion",,"momulojein"
"226156","dailyness",,"ukatifu"
"226157","dailynesses",,"ikutofadi"
"226158","dailys",,"mimaana"
"226159","daime",,"ukavu"
"226160","daimen",,"momain"
"226161","daimiate",,"mamiruot"
"226162","daimiel",,"mimere"
"226163","daimio",,"okivoni"
"226164","daimioate",,"momaruon"
"226165","daimios",,"okivaan"
"226166","daimioship",,"ukavohon"
"226167","daimiote",,"memuriun"
"226168","daimler",,"ikuvuot"
"226169","daimlers",,"ikuvuzo"
"226170","daimoku",,"akevuet"
"226171","daimokus",,"akevuvi"
"226172","daimon",,"mamiu"
"226173","daimones",,"mumofai"
"226174","daimonian",,"ikuvofi"
"226175","daimonic",,"mamifeo"
"226176","daimonion",,"ukavifo"
"226177","daimonistic",,"ukavifudon"
"226178","daimonology",,"akevufefa"
"226179","daimons",,"mamifot"
"226180","daimy",,"okivea"
"226181","daimyate",,"momalea"
"226182","daimyo",,"ukavia"
"226183","daimyos",,"ukaviat"
"226184","daimyoship",,"ekovahi"
"226185","dain",,"mamu"
"226186","daincha",,"ekozue"
"226187","dainchas",,"ekozurin"
"226188","daine",,"mumiv"
"226189","dained",,"ikuzun"
"226190","daines",,"mumia"
"226191","dainful",,"mumili"
"226192","daing",,"memam"
"226193","daingean",,"ikuzuzo"
"226194","daingerfield",,"mumimowuo"
"226195","daingerfields",,"mumimowuet"
"226196","dainiai",,"memarat"
"226197","dainichi",,"akezitan"
"226198","daining",,"ikuzeen"
"226199","daint",,"ukazia"
"226200","dainteous",,"ukazizu"
"226201","dainteth",,"ikuzozo"
"226202","daintier",,"mumiwai"
"226203","dainties",,"ikuzoso"
"226204","daintiest",,"mimowuot"
"226205","daintified",,"ukaziso"
"226206","daintifies",,"mamuwean"
"226207","daintiful",,"ikuzosan"
"226208","daintifully",,"mumiwanuo"
"226209","daintify",,"mimowuota"
"226210","daintifying",,"ekozasire"
"226211","daintihood",,"ikuzosat"
"226212","daintilier",,"okizesot"
"226213","daintiliest",,"ekozasuvan"
"226214","daintily",,"mamuweo"
"226215","daintine",,"memawoun"
"226216","daintiness",,"memawoot"
"226217","daintinesses",,"mamuwehaat"
"226218","daintith",,"ukazisin"
"226219","dainton",,"mumiwon"
"226220","daintrel",,"okizeqan"
"226221","dainty",,"ekozata"
"226222","daiquir",,"mimabe"
"226223","daiquiri",,"mimabuot"
"226224","daiquiried",,"ekohesen"
"226225","daiquiris",,"mimabuo"
"226226","dair",,"mime"
"226227","daira",,"mumon"
"226228","dairas",,"mumoa"
"226229","daire",,"momav"
"226230","dairen",,"ukajona"
"226231","dairi",,"mimer"
"226232","dairid",,"okijena"
"226233","dairies",,"momaraa"
"226234","dairin",,"akejoe"
"226235","dairous",,"mumofet"
"226236","dairsie",,"momaqa"
"226237","dairt",,"okije"
"226238","dairy",,"mamil"
"226239","dairycoates",,"ekojatoto"
"226240","dairyer",,"ukajiie"
"226241","dairyers",,"ukajizat"
"226242","dairyfree",,"mamilia"
"226243","dairygirl",,"mamiluon"
"226244","dairyhouse",,"akejurat"
"226245","dairying",,"ikujoset"
"226246","dairyings",,"ikujosi"
"226247","dairyland",,"ekojazot"
"226248","dairylea",,"ikujozot"
"226249","dairyleas",,"ikujozo"
"226250","dairyless",,"okijezat"
"226251","dairylike",,"ekojazo"
"226252","dairymaid",,"ikujopen"
"226253","dairymaids",,"ikujopon"
"226254","dairyman",,"ekojapin"
"226255","dairymans",,"ekojapa"
"226256","dairymen",,"ukajipun"
"226257","dairymens",,"ukajipu"
"226258","dairyness",,"ekojafot"
"226259","dairys",,"mamiun"
"226260","dairywoman",,"ekojaken"
"226261","dairywomen",,"ukajikot"
"226262","dais",,"okicn"
"226263","daise",,"ekocea"
"226264","daised",,"memao"
"226265","daisee",,"akecu"
"226266","daisei",,"ekocata"
"226267","daises",,"ekocan"
"226268","daisetta",,"ekocebe"
"226269","daisettas",,"ekocebin"
"226270","daisey",,"ikucun"
"226271","daish",,"mimon"
"226272","daishan",,"ekociu"
"226273","daishi",,"mimoun"
"226274","daishiki",,"momenian"
"226275","daishikis",,"momeniun"
"226276","daisho",,"mamuu"
"226277","daisi",,"okicaa"
"226278","daisical",,"momerien"
"226279","daisie",,"ekocate"
"226280","daisied",,"memaron"
"226281","daisies",,"ekocue"
"226282","daising",,"memarun"
"226283","daisugi",,"okicoan"
"226284","daisuke",,"ukacuan"
"226285","daisy",,"ukaci"
"226286","daisybush",,"ukacisu"
"226287","daisybushes",,"ikucosadi"
"226288","daisycutter",,"momeligei"
"226289","daisycutters",,"momeligeat"
"226290","daisyfield",,"mimoleo"
"226291","daisyleaf",,"ukacizu"
"226292","daisylike",,"memalau"
"226293","daisyliker",,"ekocazet"
"226294","daisylikest",,"akecuzapu"
"226295","daisys",,"ukacon"
"226296","daisytow",,"mumileon"
"226297","daisytown",,"ekocaba"
"226298","daisytowns",,"ekocaben"
"226299","daisywheel",,"ukacikin"
"226300","daisywheels",,"ukacikifa"
"226301","daitc",,"momosa"
"226302","daith",,"okiqu"
"226303","daito",,"mumufe"
"226304","daitt",,"ekoqaa"
"226305","daitya",,"mamaat"
"226306","daitzman",,"mamamaot"
"226307","daiva",,"momun"
"226308","daivadnya",,"momunuo"
"226309","daivajna",,"mamonoot"
"226310","daiwa",,"ekodo"
"226311","daiza",,"mamen"
"226312","dajablon",,"ekimizin"
"226313","dajani",,"akomai"
"226314","dajasha",,"ukemoan"
"226315","daje",,"meno"
"226316","dajeuner",,"monibia"
"226317","dajeuners",,"monibien"
"226318","dajid",,"ekina"
"226319","dajjaal",,"monona"
"226320","dajjal",,"meneon"
"226321","dajjalic",,"menenaun"
"226322","dajre",,"ekijeo"
"226323","dajreja",,"monavot"
"226324","daju",,"menoa"
"226325","dak",,"ekua"
"226326","dakahlia",,"okamuzata"
"226327","dakait",,"moruin"
"226328","dakaki",,"ekumunu"
"226329","dakar",,"mirac"
"226330","dakares",,"morucin"
"226331","dakarois",,"marocoa"
"226332","dakars",,"mirai"
"226333","dakasian",,"meriqoat"
"226334","dakchip",,"ikeraaa"
"226335","dake",,"akitt"
"226336","dakeite",,"muraro"
"226337","dakelh",,"ukotiu"
"226338","daker",,"meroc"
"226339","dakered",,"ukoteet"
"226340","dakerhen",,"mirucie"
"226341","dakerhens",,"miruciin"
"226342","dakering",,"ukotesu"
"226343","dakers",,"meroen"
"226344","dakh",,"mora"
"226345","dakhini",,"ukomou"
"226346","dakhinis",,"ukomofot"
"226347","dakhla",,"ekumunn"
"226348","dakhlas",,"ekumoua"
"226349","dakhma",,"meruon"
"226350","dakhmas",,"meruzan"
"226351","daki",,"ekuno"
"226352","dakid",,"merat"
"226353","dakimakura",,"maruzuon"
"226354","dakin",,"murip"
"226355","dakine",,"miroan"
"226356","dakini",,"muriet"
"226357","dakins",,"murien"
"226358","dakion",,"merai"
"226359","dakir",,"morec"
"226360","dakka",,"ekuso"
"226361","dakked",,"muraot"
"226362","dakking",,"muraran"
"226363","dakkus",,"ukosii"
"226364","dakoit",,"miriat"
"226365","dakoiti",,"miriru"
"226366","dakoities",,"mororui"
"226367","dakoitis",,"miriraot"
"226368","dakoits",,"mirire"
"226369","dakoity",,"mararin"
"226370","dakoitys",,"mararoa"
"226371","dakoo",,"akipua"
"226372","dakota",,"muruaa"
"226373","dakotan",,"ekupae"
"226374","dakotans",,"ekuparin"
"226375","dakotas",,"muruwen"
"226376","dakotaverse",,"merewakeu"
"226377","daks",,"ekuct"
"226378","daksha",,"miroana"
"226379","dakshas",,"mironun"
"226380","dakshin",,"ukocee"
"226381","dakshina",,"akicosi"
"226382","dakshinachara",,"ikecasitin"
"226383","daktari",,"okaqion"
"226384","daktarin",,"maranaa"
"226385","daktyi",,"mirian"
"226386","daktyis",,"mirilun"
"226387","daktyl",,"ekuqata"
"226388","daktyla",,"okaqeet"
"226389","daktyli",,"ekuqau"
"226390","daktylios",,"ikeqozon"
"226391","daktylis",,"ekuqazot"
"226392","daktylon",,"merelaun"
"226393","daktylos",,"ikeqozo"
"226394","daktyls",,"ekuqae"
"226395","daku",,"akiwi"
"226396","dakuten",,"ekuwaun"
"226397","dakyu",,"okako"
"226398","dal",,"mes"
