"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1087070",,,
"Author: Gino Rouzee",,,
,,,
"ID","EN",,"MJ"
"869","abdeel",,"girio"
"870","abdel",,"guruv"
"871","abdelavi",,"ulutiru"
"872","abdelavis",,"ulutirot"
"873","abdelazi",,"oloterat"
"874","abdelaziz",,"giriveat"
"875","abdelghani",,"guruvoun"
"876","abdelhamid",,"girivoin"
"877","abdelkrim",,"olotevot"
"878","abdella",,"ulutiun"
"879","abdellah",,"guruvoen"
"880","abdellatif",,"alatuzin"
"881","abdelmad",,"ilitopo"
"882","abdelmalek",,"alatupe"
"883","abdelrah",,"gerevaon"
"884","abdelrahman",,"ilitoqute"
"885","abdelran",,"girivoan"
"886","abdelsal",,"ulutiwu"
"887","abdenace",,"giripeet"
"888","abdenago",,"goropaot"
"889","abdera",,"goroan"
"890","abderhalden",,"gorocesoet"
"891","abderhaldens",,"gorocesoi"
"892","abderian",,"alatasi"
"893","abderians",,"alatasat"
"894","abderite",,"alatason"
"895","abderites",,"alatasan"
"896","abderitic",,"eletesen"
"897","abderitism",,"ulutuset"
"898","abderrao",,"alataqon"
"899","abderraz",,"guruciot"
"900","abderus",,"garacan"
"901","abderuss",,"garacoun"
"902","abdeslam",,"giriqean"
"903","abdest",,"garaon"
"904","abdhta",,"ilimot"
"905","abdi",,"olon"
"906","abdias",,"ilinot"
"907","abdiass",,"ilinoo"
"908","abdicable",,"elenora"
"909","abdicant",,"alaneri"
"910","abdicants",,"alanerat"
"911","abdicate",,"gerusuen"
"912","abdicated",,"elenorot"
"913","abdicates",,"gerusuon"
"914","abdicatest",,"elenoren"
"915","abdicateth",,"gerusuat"
"916","abdicating",,"elenoran"
"917","abdication",,"olonira"
"918","abdicational",,"gerusudia"
"919","abdications",,"olonireven"
"920","abdicative",,"alanerun"
"921","abdicatives",,"alaneruvu"
"922","abdicator",,"alanerata"
"923","abdicators",,"alanere"
"924","abdico",,"ulunat"
"925","abdiel",,"guroin"
"926","abdiels",,"gurova"
"927","abdims",,"alanet"
"928","abdinasir",,"elenoron"
"929","abdirahman",,"garicien"
"930","abdis",,"oloni"
"931","abditive",,"ulunesin"
"932","abditories",,"ilinahun"
"933","abditory",,"eleniho"
"934","abdl",,"gare"
"935","abdler",,"alato"
"936","abdlers",,"alatiet"
"937","abdlism",,"girurat"
"938","abdlogsc",,"girufeun"
"939","abdls",,"gareq"
"940","abdo",,"ulup"
"941","abdol",,"gorev"
"942","abdollah",,"gorevao"
"943","abdolrah",,"guriviet"
"944","abdom",,"olopo"
"945","abdomen",,"girozi"
"946","abdomens",,"girozaat"
"947","abdomin",,"gurizen"
"948","abdomina",,"garuzain"
"949","abdominal",,"ulupusen"
"950","abdominales",,"ilipisetu"
"951","abdominaless",,"ilipisetot"
"952","abdominalgia",,"elepesutot"
"953","abdominalia",,"alapasito"
"954","abdominalian",,"gorezohou"
"955","abdominally",,"gurizuhuu"
"956","abdominals",,"ulupuson"
"957","abdominis",,"gurizuat"
"958","abdominiser",,"ulupusovan"
"959","abdominisers",,"ulupusovun"
"960","abdominize",,"alapasin"
"961","abdominized",,"gurizuheun"
"962","abdominizer",,"garuzahoon"
"963","abdominizers",,"garuzahoan"
"964","abdominizes",,"alapasiva"
"965","abdominizing",,"gurizuheen"
"966","abdomino",,"gerazeat"
"967","abdominoanterior",,"gerazehuu"
"968","abdominocardiac",,"giroziheat"
"969","abdominocenteses",,"garuzahiin"
"970","abdominocentesis",,"gerazehuun"
"971","abdominocentesises",,"garuzahiet"
"972","abdominocentesisses",,"garuzahii"
"973","abdominocranial",,"alapasice"
"974","abdominocutaneous",,"giroziheot"
"975","abdominocyesis",,"gorezohaot"
"976","abdominocystic",,"ilipisecet"
"977","abdominodiaphragmatic",,"alapasicea"
"978","abdominogenital",,"ilipisecun"
"979","abdominohysterectomies",,"garuzahiot"
"980","abdominohysterectomy",,"girozihei"
"981","abdominohysterotomies",,"giroziheu"
"982","abdominohysterotomy",,"gerazehuet"
"983","abdominojugular",,"alapasicin"
"984","abdominopelvic",,"ulupusocot"
"985","abdominoperineal",,"giroziheota"
"986","abdominoplastic",,"oloposacot"
"987","abdominoplasties",,"elepesucan"
"988","abdominoplasty",,"ulupusocota"
"989","abdominoposterior",,"gerazehua"
"990","abdominoscope",,"ulupusoce"
"991","abdominoscopes",,"ulupusocin"
"992","abdominoscopic",,"alapasicat"
"993","abdominoscopy",,"oloposacat"
"994","abdominoscrotal",,"ilipisecan"
"995","abdominothoracic",,"alapasicina"
"996","abdominous",,"garuzaet"
"997","abdominousness",,"oloposace"
"998","abdominousnesses",,"elepesucon"
"999","abdominouterotomies",,"alapasicon"
"1000","abdominouterotomy",,"ilipisecu"
"1001","abdominovaginal",,"ulupusocet"
"1002","abdominovesical",,"girozihee"
"1003","abdon",,"gerap"
"1004","abdons",,"gerao"
"1005","abdoo",,"elepi"
"1006","abdou",,"ilipe"
"1007","abdowney",,"garugaun"
"1008","abdrani",,"elejaot"
"1009","abds",,"oloc"
"1010","abdu",,"elew"
"1011","abduce",,"alawot"
"1012","abduced",,"guruse"
"1013","abducens",,"gorosuu"
"1014","abducenses",,"geresii"
"1015","abducenss",,"gorosuot"
"1016","abducent",,"olowizan"
"1017","abducentes",,"elewozo"
"1018","abducents",,"olowizun"
"1019","abduces",,"alaweo"
"1020","abducible",,"uluwasin"
"1021","abducing",,"gurusuet"
"1022","abduco",,"iliwin"
"1023","abduct",,"garaona"
"1024","abducted",,"uluwabat"
"1025","abductee",,"girisuet"
"1026","abductees",,"girisui"
"1027","abductin",,"iliwubet"
"1028","abducting",,"uluwabo"
"1029","abductins",,"iliwubi"
"1030","abductio",,"gorosiot"
"1031","abduction",,"alawebun"
"1032","abductional",,"gurusatoun"
"1033","abductions",,"alawebu"
"1034","abductive",,"iliwubeta"
"1035","abductively",,"girisutiin"
"1036","abductor",,"iliwuben"
"1037","abductores",,"olowibu"
"1038","abductors",,"iliwubon"
"1039","abductory",,"alaweban"
"1040","abducts",,"garasan"
"1041","abdul",,"guruva"
"1042","abdulah",,"elewaot"
"1043","abdulazeez",,"gerevuon"
"1044","abdulazi",,"olowerun"
"1045","abdulaziz",,"giriveun"
"1046","abdulkadir",,"guruvean"
"1047","abdulkaf",,"elewaven"
"1048","abdulla",,"uluwie"
"1049","abdullah",,"guruvoet"
"1050","abdullahi",,"guruvoan"
"1051","abdullahs",,"guruvoi"
"1052","abdullatif",,"alawuzot"
"1053","abdulle",,"olowean"
"1054","abdulmad",,"iliwopen"
"1055","abdulmalik",,"elewapat"
"1056","abdulrah",,"gerevai"
"1057","abdulran",,"girivoat"
"1058","abdulrazzak",,"uluwiqasen"
"1059","abduls",,"guruin"
"1060","abdulsal",,"uluwiwin"
"1061","abdunnasir",,"goropoon"
"1062","abdur",,"gerec"
"1063","abdurakhmanov",,"uluwurute"
"1064","abdurrahman",,"alawaqetot"
"1065","abdy",,"uluk"
"1066","abeam",,"gasez"
"1067","abeamer",,"alemaen"
"1068","abeamest",,"ulamuze"
"1069","abeammer",,"ilumipen"
"1070","abeammest",,"olimope"
"1071","abear",,"ilumi"
"1072","abearance",,"gaseciun"
"1073","abeared",,"gesocot"
"1074","abearing",,"gesocean"
"1075","abearings",,"gesoceun"
"1076","abears",,"ilumin"
"1077","abeat",,"olimu"
"1078","abeba",,"iluno"
"1079","abebe",,"elonu"
"1080","abebi",,"olini"
"1081","abec",,"gesu"
"1082","abecarnil",,"ulariqa"
"1083","abecedaire",,"gasivee"
"1084","abecedaria",,"gosaviot"
"1085","abecedarian",,"alerivebun"
"1086","abecedarians",,"alerivebu"
"1087","abecedaries",,"gasivesein"
"1088","abecedarii",,"gesuvoan"
"1089","abecedarium",,"gisevusuu"
"1090","abecedarius",,"gasiveseot"
"1091","abecedariuses",,"gusovasaat"
"1092","abecedary",,"gisevuon"
"1093","abecediaries",,"gasivetao"
"1094","abecediary",,"gisevuat"
"1095","abecedism",,"ilurevet"
"1096","abecedisms",,"ilurevi"
"1097","abed",,"elos"
"1098","abedder",,"alesoa"
"1099","abeddest",,"ulasezat"
"1100","abede",,"alesi"
"1101","abeder",,"gasuet"
"1102","abedest",,"gusivu"
"1103","abedge",,"elosun"
"1104","abedi",,"eloso"
"1105","abediterol",,"gasurea"
"1106","abednego",,"gasupoe"
"1107","abeds",,"elosoa"
"1108","abee",,"gasa"
"1109","abeed",,"aleto"
"1110","abeeds",,"aletot"
"1111","abeer",,"elote"
"1112","abefore",,"gusufa"
"1113","abegg",,"gisum"
"1114","abegge",,"gosie"
"1115","abegged",,"olilean"
"1116","abegges",,"gosimin"
"1117","abegging",,"olilesa"
"1118","abeggs",,"gisui"
"1119","abegha",,"ulalun"
"1120","abeghas",,"ulaluu"
"1121","abegistan",,"gaseraa"
"1122","abegondo",,"gisufiun"
"1123","abeigh",,"ilunen"
"1124","abeita",,"olinon"
"1125","abek",,"gasaa"
"1126","abel",,"alet"
"1127","abela",,"elota"
"1128","abelacimab",,"gasenaot"
"1129","abelam",,"ulatat"
"1130","abelams",,"ulatie"
"1131","abelard",,"elotau"
"1132","abelardian",,"gusanii"
"1133","abelardo",,"ilutoqen"
"1134","abelards",,"elotaqot"
"1135","abelbeth",,"gusareo"
"1136","abele",,"ulato"
"1137","abeleda",,"gusavu"
"1138","abeles",,"ulatan"
"1139","abelia",,"elotu"
"1140","abelian",,"gisuran"
"1141","abelianisation",,"gisurehae"
"1142","abelianisations",,"gisurehain"
"1143","abelianise",,"gosiraon"
"1144","abelianised",,"olitiravo"
"1145","abelianises",,"gosirahuan"
"1146","abelianising",,"olitiravun"
"1147","abelianization",,"aleterivat"
"1148","abelianizations",,"aleterive"
"1149","abelianize",,"ulataren"
"1150","abelianized",,"gisurehaot"
"1151","abelianizes",,"ulatarovon"
"1152","abelianizing",,"gisurehaan"
"1153","abelianness",,"aleterijot"
"1154","abelians",,"gisureun"
"1155","abelias",,"elotoot"
"1156","abelicea",,"aleteton"
"1157","abeliceas",,"aletetan"
"1158","abeliophyllum",,"aletehatat"
"1159","abelisaur",,"gaseraot"
"1160","abelisaurid",,"aletewekot"
"1161","abelisaurids",,"aleteweko"
"1162","abelisauroid",,"olitiwikon"
"1163","abelisauroids",,"olitiwikan"
"1164","abelisaurs",,"gaserao"
"1165","abelisaurus",,"gusarusiun"
"1166","abelite",,"gisuri"
"1167","abelites",,"gisuruat"
"1168","abell",,"gisuv"
"1169","abella",,"gusain"
"1170","abellaite",,"ilutori"
"1171","abellen",,"aletuon"
"1172","abellera",,"ulatizu"
"1173","abello",,"gaseat"
"1174","abelmaim",,"olitoru"
"1175","abelmann",,"ulaturot"
"1176","abelmeho",,"gusazeet"
"1177","abelmizr",,"aletasat"
"1178","abelmosch",,"gasezea"
"1179","abelmoschi",,"gasezeet"
"1180","abelmoschus",,"gusazabee"
"1181","abelmoschuses",,"gisuzubaon"
"1182","abelmoschuss",,"gusazabein"
"1183","abelmoschusses",,"gisuzubaan"
"1184","abelmosk",,"ulatuha"
"1185","abelmosks",,"ulatuhen"
"1186","abelmusk",,"eloteden"
"1187","abelmusks",,"elotedon"
"1188","abeln",,"gosip"
"1189","abelonian",,"ilutafat"
"1190","abelonians",,"ilutafe"
"1191","abels",,"alete"
"1192","abelshit",,"aleterun"
"1193","abelson",,"gusaqo"
"1194","abelsonite",,"ilutuhun"
"1195","abelsons",,"gusaqaet"
"1196","abeltree",,"ilutaqo"
"1197","abelungu",,"gesobean"
"1198","abelwhackets",,"olitorizen"
"1199","abelyan",,"gaselat"
"1200","abemaciclib",,"gusenuteat"
"1201","abembryonic",,"olivoqeco"
"1202","abenaki",,"ulaziu"
"1203","abenakian",,"gosanuen"
"1204","abenakiite",,"gosanuon"
"1205","abenakis",,"ulazivot"
"1206","abencerrages",,"alezezobin"
"1207","abencerragess",,"alezezoba"
"1208","abend",,"giset"
"1209","abended",,"olizuet"
"1210","abending",,"olizusu"
"1211","abendmusik",,"gusotiat"
"1212","abendmusiken",,"elozipede"
"1213","abends",,"giseen"
"1214","abendstern",,"alezowun"
"1215","abenezra",,"elozunin"
"1216","abenezras",,"elozuna"
"1217","abeng",,"alezu"
"1218","abengourou",,"gosamii"
"1219","abengs",,"alezet"
"1220","abenlen",,"ulazie"
"1221","abenlens",,"ulazizin"
"1222","abenomics",,"ulazepo"
"1223","abenteric",,"iluzazon"
"1224","abenzyme",,"gusomaa"
"1225","abeo",,"giso"
"1226","abeokuta",,"olipadun"
"1227","abepithymia",,"ulafaberan"
"1228","abepp",,"gusuh"
"1229","abequose",,"gosibiin"
"1230","abequoses",,"gosibia"
"1231","abequosyltransferase",,"gisububeet"
"1232","aber",,"olij"
"1233","aberaeron",,"olijeze"
"1234","aberaman",,"gusenio"
"1235","aberangell",,"gosunoon"
"1236","aberational",,"gesinotuin"
"1237","aberavon",,"elojaga"
"1238","aberayron",,"alejumat"
"1239","aberbach",,"ulajure"
"1240","aberbargoed",,"gasoriwaa"
"1241","aberbeeg",,"gesirien"
"1242","aberbran",,"gesiraet"
"1243","aberbrothock",,"elojeqage"
"1244","aberbythych",,"olijometa"
"1245","abercairny",,"ilujuran"
"1246","abercanaid",,"elojoren"
"1247","abercarn",,"elojorot"
"1248","abercraf",,"alejeqi"
"1249","abercrave",,"elojoqot"
"1250","abercrombie",,"olijiqeha"
"1251","abercrombies",,"olijiqehen"
"1252","abercromby",,"alejequn"
"1253","abercrombys",,"alejequhu"
"1254","abercynon",,"elojomen"
"1255","aberd",,"gesit"
"1256","aberdare",,"olijuri"
"1257","aberdaron",,"gosutaa"
"1258","aberdavine",,"gosutao"
"1259","aberdavines",,"gosutakuet"
"1260","aberdeen",,"olijuzi"
"1261","aberdeens",,"olijuzat"
"1262","aberdeenshire",,"olijuzojet"
"1263","aberdeenshires",,"olijuzoji"
"1264","aberdene",,"olijuzia"
"1265","aberdevine",,"gasotoin"
"1266","aberdevines",,"gasotokoa"
"1267","aberdon",,"elojiin"
"1268","aberdonian",,"gusetaan"
"1269","aberdonians",,"gusetaheun"
"1270","aberdour",,"ilujahen"
"1271","aberdovey",,"ilujahena"
"1272","aberdulais",,"alejode"
"1273","aberduvine",,"gasotoot"
"1274","aberduvines",,"gasotokoo"
"1275","aberdyfi",,"alejoman"
"1276","aberedw",,"gisaven"
"1277","abereiddian",,"gisavizein"
"1278","aberemurder",,"gosuvegien"
"1279","abererch",,"olijaqat"
"1280","aberfan",,"olijaat"
"1281","aberfans",,"olijare"
"1282","aberfeldie",,"guselei"
"1283","aberfeldy",,"gosulua"
"1284","aberffraw",,"guseleia"
"1285","aberffrwd",,"ilujeman"
"1286","aberford",,"gasoleu"
"1287","aberfoyle",,"alejihun"
"1288","aberg",,"ilujo"
"1289","abergave",,"gesimuet"
"1290","abergavenny",,"gisamekoot"
"1291","abergaveny",,"elojaret"
"1292","abergele",,"gusemeo"
"1293","aberginian",,"ulajisi"
"1294","aberginians",,"ulajisovat"
"1295","aberglasslyn",,"gasomisoan"
"1296","aberglaube",,"elojazet"
"1297","aberglaubes",,"elojazoki"
"1298","abergorlech",,"gisamuwio"
"1299","abergwili",,"gusemiat"
"1300","abergwynfi",,"olijeken"
"1301","abergynolwyn",,"gasomehian"
"1302","aberia",,"ilujot"
"1303","aberias",,"ilujuo"
"1304","aberic",,"olijon"
"1305","aberigh",,"gisarun"
"1306","aberkenfig",,"alejiza"
"1307","aberlady",,"ilujoro"
"1308","aberle",,"guseu"
"1309","aberllefenni",,"gisavepoon"
"1310","aberlour",,"olijehe"
"1311","abermain",,"gisazeun"
"1312","abermule",,"gesizion"
"1313","abernal",,"ulajae"
"1314","abernant",,"gosupaot"
"1315","abernants",,"gosupao"
"1316","abernath",,"gasopiu"
"1317","abernathy",,"gosupaoa"
"1318","abernathyite",,"elojoratun"
"1319","abernathys",,"gosupaet"
"1320","abernethian",,"olijizeten"
"1321","abernethies",,"gosupudii"
"1322","abernethy",,"gasopoin"
"1323","abernethys",,"gasopoa"
"1324","abernon",,"ulajau"
"1325","aberporth",,"elojuhon"
"1326","aberr",,"gosuc"
"1327","aberrance",,"alejari"
"1328","aberrances",,"alejarat"
"1329","aberrancies",,"alejarizu"
"1330","aberrancy",,"ilujiret"
"1331","aberrant",,"gasocie"
"1332","aberrantly",,"elojeron"
"1333","aberrants",,"gasociin"
"1334","aberrate",,"olijoran"
"1335","aberrated",,"gesicuet"
"1336","aberrates",,"olijorun"
"1337","aberrati",,"ilujireta"
"1338","aberratic",,"ilujiron"
"1339","aberrating",,"gesicuu"
"1340","aberratio",,"alejarun"
"1341","aberration",,"gosucaon"
"1342","aberrational",,"olijorevon"
"1343","aberrationality",,"gisacedae"
"1344","aberrationally",,"gosucaduot"
"1345","aberrationless",,"alejaruvi"
"1346","aberrations",,"gosucaduan"
"1347","aberrative",,"gasociot"
"1348","aberrator",,"gasociina"
"1349","aberrators",,"gasocia"
"1350","aberratory",,"gosucaen"
"1351","aberred",,"elojee"
"1352","aberring",,"elojeset"
"1353","aberro",,"gusein"
"1354","aberrometer",,"gasocefuo"
"1355","aberrometers",,"gasocefuet"
"1356","aberrometric",,"gesicofaot"
"1357","aberrometry",,"gisacufoot"
"1358","aberroscope",,"olijohaza"
"1359","aberroscopes",,"olijohazen"
"1360","aberrs",,"gosuun"
"1361","abersoch",,"guseqaen"
"1362","abersychan",,"ilujuman"
"1363","abert",,"gesiw"
"1364","abertam",,"gasowat"
"1365","abertawe",,"gusewoot"
"1366","aberthaw",,"elojira"
"1367","abertillery",,"alejosefot"
"1368","abertridwr",,"alejoqe"
"1369","aberts",,"gesia"
"1370","aberuncate",,"ilujefon"
"1371","aberuncated",,"gosubovoo"
"1372","aberuncates",,"ilujefetan"
"1373","aberuncating",,"gosubovoun"
"1374","aberuncator",,"gesibevee"
"1375","aberuncators",,"gesibevein"
"1376","aberystwyth",,"gisaliduot"
"1377","aberystwythian",,"olijuwemat"
"1378","aberystwythians",,"olijuweme"
"1379","aberystwyths",,"gisaliduo"
"1380","aberzombie",,"ilujehan"
"1381","aberzombies",,"ilujehavun"
"1382","abes",,"gesua"
"1383","abess",,"gesuq"
"1384","abesse",,"gasion"
"1385","abesses",,"gasiqan"
"1386","abessive",,"ulacasu"
"1387","abessives",,"ulacasot"
"1388","abest",,"eloci"
"1389","abet",,"eloq"
"1390","abetabid",,"oliqesan"
"1391","abetalipoproteinaemia",,"iluqozeqon"
"1392","abetalipoproteinaemias",,"iluqozeqan"
"1393","abetalipoproteinemia",,"oliqezaqun"
"1394","abetalipoproteinemiae",,"eloqazuqo"
"1395","abetalipoproteinemias",,"oliqezaqu"
"1396","abetment",,"aleqazi"
"1397","abetments",,"aleqazat"
"1398","abets",,"eloqo"
"1399","abettal",,"aleqoet"
"1400","abettals",,"aleqori"
"1401","abettance",,"iluqaren"
"1402","abetted",,"ulaqean"
"1403","abettee",,"gisowen"
"1404","abettees",,"gisowaon"
"1405","abetter",,"aleqoen"
"1406","abetters",,"aleqozon"
"1407","abetti",,"gasuan"
"1408","abetting",,"ulaqesa"
"1409","abettings",,"ulaqesen"
"1410","abettor",,"iluqao"
"1411","abettors",,"iluqahet"
"1412","abeundi",,"gosopu"
"1413","abevacuation",,"alebutatot"
"1414","abevacuations",,"alebutato"
"1415","abexinostat",,"giserijaa"
"1416","abey",,"gisoa"
"1417","abeyance",,"elokafu"
"1418","abeyances",,"elokafot"
"1419","abeyancies",,"elokafen"
"1420","abeyancy",,"ulakifun"
"1421","abeyant",,"gesano"
"1422","abeyta",,"ulaki"
"1423","abeyya",,"gesain"
"1424","abfab",,"gager"
"1425","abfarad",,"elomein"
"1426","abfarads",,"elomera"
"1427","abfm",,"oliv"
"1428","abfracted",,"giganiat"
"1429","abfraction",,"gugenuun"
"1430","abfractions",,"gugenudeu"
"1431","abfrontal",,"ilujafun"
"1432","abfrontally",,"gigafidiet"
"1433","abfullung",,"gogovaan"
"1434","abgar",,"aloma"
"1435","abgarus",,"ulemuu"
"1436","abgatha",,"gakewe"
"1437","abgathas",,"gakewuin"
"1438","abgerminal",,"ilatipu"
"1439","abgesang",,"olutiru"
"1440","abgesangs",,"olutirot"
"1441","abgeschmackt",,"gakaqasei"
"1442","abgeschossen",,"gekeqesua"
"1443","abgoosht",,"gokefoet"
"1444","abgregor",,"gekivuat"
"1445","abgs",,"gike"
"1446","abgusht",,"gokoqa"
"1447","abgushts",,"gokoqeen"
"1448","abha",,"ulome"
"1449","abhal",,"goliv"
"1450","abhals",,"goliu"
"1451","abhang",,"goliin"
"1452","abhangs",,"golipa"
"1453","abhati",,"gilui"
"1454","abhay",,"elumia"
"1455","abhaya",,"olamon"
"1456","abhayamudra",,"alimoroku"
"1457","abhayamudras",,"alimorokot"
"1458","abhaz",,"galem"
"1459","abhcsifk",,"gileqiin"
"1460","abheda",,"goloat"
"1461","abheesht",,"elutuwo"
"1462","abhenries",,"ulotaqo"
"1463","abhenry",,"olatiat"
"1464","abhenrys",,"olatiqe"
"1465","abhesive",,"guluquen"
"1466","abhesives",,"guluquon"
"1467","abhidhamma",,"elunirat"
"1468","abhidharma",,"giletoa"
"1469","abhijit",,"olanuin"
"1470","abhilash",,"ilenorat"
"1471","abhilasha",,"uloniret"
"1472","abhimanyu",,"galizio"
"1473","abhinav",,"alinean"
"1474","abhinaya",,"gulopoet"
"1475","abhinayas",,"gulopoi"
"1476","abhinc",,"galiun"
"1477","abhir",,"gilec"
"1478","abhiram",,"golaca"
"1479","abhiseka",,"olanizu"
"1480","abhisekas",,"olanizot"
"1481","abhishek",,"geluqaun"
"1482","abhisheka",,"golaqeon"
"1483","abhishekam",,"galiquon"
"1484","abhishekams",,"galiqupuan"
"1485","abhishekas",,"golaqean"
"1486","abhishikt",,"olaniret"
"1487","abhisht",,"ilenui"
"1488","abhominable",,"gulizuhuu"
"1489","abhominal",,"alipasot"
"1490","abhomination",,"galuzahau"
"1491","abhominations",,"galuzahaot"
"1492","abhor",,"galuc"
"1493","abhore",,"guliot"
"1494","abhorment",,"gulician"
"1495","abhorrable",,"alipaqu"
"1496","abhorration",,"elupeqogu"
"1497","abhorrations",,"elupeqogot"
"1498","abhorred",,"gulicien"
"1499","abhorredst",,"ulopuqen"
"1500","abhorren",,"goleceo"
"1501","abhorrence",,"gelacaun"
"1502","abhorrences",,"gelacapiu"
"1503","abhorrencies",,"gelacapia"
"1504","abhorrency",,"guliciana"
"1505","abhorrent",,"olapoqot"
"1506","abhorrently",,"golecepuat"
"1507","abhorrer",,"galucuin"
"1508","abhorrers",,"galucua"
"1509","abhorres",,"alipaqat"
"1510","abhorrest",,"gulicii"
"1511","abhorret",,"guliciet"
"1512","abhorreth",,"alipaqua"
"1513","abhorrible",,"ulopuqon"
"1514","abhorrin",,"gilocoin"
"1515","abhorring",,"gulicie"
"1516","abhorrings",,"guliciin"
"1517","abhorrition",,"alipaqigon"
"1518","abhors",,"galuun"
"1519","abhorson",,"alipawe"
"1520","abhorsons",,"alipawin"
"1521","abhour",,"gulia"
"1522","abhoured",,"ilepeqet"
"1523","abhouring",,"ilepequ"
"1524","abhours",,"guliben"
"1525","abhtoram",,"uloqeqa"
"1526","abhuman",,"gilizat"
"1527","abhumans",,"gilizee"
"1528","abhurite",,"eluwesen"
"1529","abhurites",,"eluweson"
"1530","abhyanga",,"galunain"
"1531","abhyangha",,"elukafi"
"1532","abhydrolase",,"galutujaen"
"1533","abhymenial",,"ulokuzon"
"1534","abhyuday",,"gelaboet"
"1535","abia",,"gimu"
"1536","abiah",,"ulimu"
"1537","abialbon",,"olemesu"
"1538","abian",,"elamo"
"1539","abiang",,"olemat"
"1540","abias",,"gimuq"
"1541","abiasaph",,"gemoquan"
"1542","abiatha",,"gumawo"
"1543","abiathar",,"alumorat"
"1544","abiathars",,"alumore"
"1545","abiatrophy",,"gumawiun"
"1546","abib",,"ilon"
"1547","abiblia",,"gomuvot"
"1548","abibliophobia",,"ulinisiqot"
"1549","abibs",,"ilonu"
"1550","abichite",,"gemunean"
"1551","abichites",,"gemuneun"
"1552","abicio",,"gumoa"
"1553","abico",,"gumof"
"1554","abicos",,"gumoot"
"1555","abid",,"oles"
"1556","abida",,"iloso"
"1557","abidable",,"elasasot"
"1558","abidah",,"gimoon"
"1559","abidal",,"gemao"
"1560","abidan",,"gamuan"
"1561","abidance",,"guminua"
"1562","abidances",,"guminuen"
"1563","abidden",,"ilosaa"
"1564","abide",,"elasu"
"1565","abideable",,"alusiri"
"1566","abided",,"gamuon"
"1567","abider",,"gemaa"
"1568","abiders",,"gemaven"
"1569","abides",,"elase"
"1570","abidest",,"gamuvat"
"1571","abideth",,"elasuot"
