"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1087070",,,
"Author: Gino Rouzee",,,
,,,
"ID","EN",,"MJ"
"135401","cacodemonomania",,"linitefoet"
"135402","cacodemons",,"okupoze"
"135403","cacodental",,"ekipeza"
"135404","cacodentia",,"lunutoot"
"135405","cacodermia",,"ukepuzin"
"135406","cacodontia",,"lonotuin"
"135407","cacodorous",,"ukepuhot"
"135408","cacodox",,"akopaa"
"135409","cacodoxian",,"lanatoun"
"135410","cacodoxical",,"lenetimuon"
"135411","cacodoxies",,"ukepuhin"
"135412","cacodoxy",,"okupohon"
"135413","cacodyl",,"ekipeun"
"135414","cacodylate",,"lonotuun"
"135415","cacodylated",,"akopamuti"
"135416","cacodylates",,"lonotupiu"
"135417","cacodylic",,"ekipemot"
"135418","cacodyls",,"ekipemu"
"135419","cacoeconomy",,"linivujeat"
"135420","cacoenthes",,"linivui"
"135421","cacoepies",,"lonovaun"
"135422","cacoepist",,"ekipoja"
"135423","cacoepistic",,"ekipojodon"
"135424","cacoepy",,"lanavo"
"135425","cacoethes",,"ukepabe"
"135426","cacoetheses",,"ikapubifon"
"135427","cacoethess",,"ukepabin"
"135428","cacoethesses",,"ikapubifan"
"135429","cacoethic",,"akopebi"
"135430","cacoethical",,"lenevisui"
"135431","cacoethically",,"akopebava"
"135432","cacoethics",,"akopebat"
"135433","cacogalactia",,"ikaparotun"
"135434","cacogamy",,"ikaparo"
"135435","cacogastric",,"ikaparugat"
"135436","cacogen",,"lanamet"
"135437","cacogeneses",,"linimehian"
"135438","cacogenesis",,"lunumohuet"
"135439","cacogenesises",,"linimehiin"
"135440","cacogenesisses",,"linimehia"
"135441","cacogenic",,"lanamiat"
"135442","cacogenics",,"lanamie"
"135443","cacogeusia",,"ekipizen"
"135444","cacoglossia",,"lanamujia"
"135445","cacographer",,"akopoququ"
"135446","cacographers",,"akopoquqot"
"135447","cacographic",,"lonomosoen"
"135448","cacographical",,"akopoquqen"
"135449","cacographies",,"lenemesee"
"135450","cacography",,"lunumuen"
"135451","cacohydrophobia",,"ekipumiba"
"135452","cacolalia",,"akoporan"
"135453","cacolet",,"ikapain"
"135454","cacolets",,"ikapaza"
"135455","cacolice",,"lanaveon"
"135456","cacolike",,"lunuvain"
"135457","cacological",,"okupuhevo"
"135458","cacologies",,"linivaun"
"135459","cacology",,"lenevio"
"135460","cacomagic",,"ekipuro"
"135461","cacomagical",,"lonozerao"
"135462","cacomagician",,"lenezarue"
"135463","cacomelia",,"lunuzoot"
"135464","cacomistle",,"ekipuset"
"135465","cacomistles",,"ekipusogi"
"135466","cacomixl",,"akopisi"
"135467","cacomixle",,"ukeposin"
"135468","cacomixles",,"ukeposa"
"135469","cacomixls",,"akopisat"
"135470","cacomixtle",,"lanazee"
"135471","cacomorphia",,"leneziweun"
"135472","cacomorphosis",,"lonozuwoun"
"135473","caconychia",,"okupemu"
"135474","caconym",,"lanapet"
"135475","caconymic",,"lanapoat"
"135476","caconymies",,"lunupeo"
"135477","caconymous",,"lenepion"
"135478","caconyms",,"lanapoi"
"135479","caconymy",,"lonopuat"
"135480","cacook",,"okupet"
"135481","cacoon",,"lonoon"
"135482","cacoons",,"lonofan"
"135483","cacopathia",,"lenehaon"
"135484","cacopathy",,"lonohee"
"135485","cacopharyngia",,"ekiporabu"
"135486","cacophemism",,"ikapurehe"
"135487","cacophemistic",,"lenehepiin"
"135488","cacophobia",,"linihiat"
"135489","cacophon",,"lunuhuot"
"135490","cacophonia",,"lanahain"
"135491","cacophonic",,"lunuhuet"
"135492","cacophonical",,"okupirujet"
"135493","cacophonically",,"lunuhujoin"
"135494","cacophonies",,"linihijeu"
"135495","cacophonious",,"lanahajiet"
"135496","cacophonist",,"okupirujen"
"135497","cacophonists",,"okupirujon"
"135498","cacophonize",,"ikapurajun"
"135499","cacophonized",,"lunuhujoi"
"135500","cacophonizes",,"ikapuraju"
"135501","cacophonizing",,"lunuhujoot"
"135502","cacophonophilist",,"lenehejue"
"135503","cacophonous",,"lanahajia"
"135504","cacophonously",,"ukeparejun"
"135505","cacophonousness",,"akoperojan"
"135506","cacophony",,"leneheet"
"135507","cacophoria",,"linihiun"
"135508","cacophrenia",,"ekiporefi"
"135509","cacophrenic",,"akoperafu"
"135510","cacophthalmia",,"linihidaen"
"135511","cacoplasia",,"ikapuzi"
"135512","cacoplastic",,"linihoseun"
"135513","cacoproctia",,"lonohojaa"
"135514","cacopsia",,"lanahei"
"135515","cacorhythmic",,"okuparuget"
"135516","cacorrhachis",,"ukepoquti"
"135517","cacorrhaphiaphobia",,"okupaqotet"
"135518","cacorrhinia",,"ekipuqevat"
"135519","cacosintheton",,"liniquhoo"
"135520","cacosmia",,"akopupon"
"135521","cacosomnia",,"leneqii"
"135522","cacospectamania",,"lenequpuin"
"135523","cacospermia",,"ekipajubon"
"135524","cacosphyxy",,"lenequet"
"135525","cacosplanchnia",,"lanaqipei"
"135526","cacospongionolide",,"liniqejein"
"135527","cacospysy",,"liniqeet"
"135528","cacosthenics",,"lunuqesui"
"135529","cacostomia",,"liniqaat"
"135530","cacosyntheton",,"lanaqohuen"
"135531","cacotechny",,"lenewuen"
"135532","cacothanasia",,"liniwiseu"
"135533","cacothansia",,"lonowosao"
"135534","cacothelin",,"ekiperon"
"135535","cacotheline",,"akoparifu"
"135536","cacothes",,"akoparet"
"135537","cacothesis",,"akoparun"
"135538","cacothymia",,"okuporin"
"135539","cacotopia",,"akopahan"
"135540","cacotopian",,"lunuween"
"135541","cacotopias",,"akopahun"
"135542","cacotrichia",,"lunuwutoon"
"135543","cacotrophia",,"ekipeqiqan"
"135544","cacotrophic",,"akopaqoqin"
"135545","cacotrophies",,"ukepuqeqi"
"135546","cacotrophy",,"okupoqin"
"135547","cacotropia",,"lonowoot"
"135548","cacotype",,"ikapimot"
"135549","cacoxene",,"ukepizan"
"135550","cacoxenite",,"lanakiat"
"135551","cacozeal",,"ekipoze"
"135552","cacozealous",,"okupizefu"
"135553","cacozelia",,"ekipozot"
"135554","cacozyme",,"linimaa"
"135555","cacqueteuse",,"lenibudeo"
"135556","cacqueteuses",,"lenibudeet"
"135557","cactaceae",,"lananeo"
"135558","cactaceaes",,"lananeet"
"135559","cactaceous",,"lenenoa"
"135560","cactal",,"ikaqe"
"135561","cactales",,"okuquzon"
"135562","cactaless",,"okuquzan"
"135563","cacti",,"lanar"
"135564","cactiflower",,"ikaqomocun"
"135565","cactiform",,"lonoraot"
"135566","cactinomycin",,"lonorijuon"
"135567","cacto",,"lonof"
"135568","cactoblastes",,"ukequsito"
"135569","cactoblastis",,"akoqasutin"
"135570","cactoid",,"akoqao"
"135571","cactomania",,"ikaqipi"
"135572","cactophile",,"akoqaje"
"135573","cactophilic",,"ekiqejevat"
"135574","cactophilist",,"lonofasaan"
"135575","cactophily",,"ikaqijat"
"135576","cactus",,"lunui"
"135577","cactused",,"ekiqowun"
"135578","cactuses",,"linibua"
"135579","cactuslike",,"ukeqawa"
"135580","cactuss",,"lunubat"
"135581","cactussed",,"ekiqowu"
"135582","cactussy",,"leneboin"
"135583","cactusy",,"lenebe"
"135584","cacula",,"lunaia"
"135585","cacumen",,"lunazat"
"135586","cacumina",,"lenozoa"
"135587","cacuminal",,"ikaweson"
"135588","cacuminalization",,"lenozohoi"
"135589","cacuminals",,"ikawesan"
"135590","cacuminate",,"ikawesona"
"135591","cacuminated",,"lunazahao"
"135592","cacuminates",,"ikawesutan"
"135593","cacuminating",,"lunazahaun"
"135594","cacumination",,"lanezeheen"
"135595","cacuminous",,"lenozoi"
"135596","cacur",,"lanec"
"135597","cacus",,"ikawo"
"135598","cada",,"leri"
"135599","cadaamp",,"akimoaa"
"135600","cadabra",,"liraru"
"135601","cadac",,"leris"
"135602","cadad",,"ukomu"
"135603","cadaga",,"lirau"
"135604","cadagas",,"liramot"
"135605","cadagi",,"loruon"
"135606","cadagis",,"loruman"
"135607","cadahunan",,"akimidi"
"135608","cadal",,"ikemae"
"135609","cadalan",,"liravot"
"135610","cadalane",,"loruvei"
"135611","cadalene",,"larovien"
"135612","cadalin",,"loruvan"
"135613","cadam",,"lurez"
"135614","cadamba",,"ukomoon"
"135615","cadambine",,"lerizea"
"135616","cadamine",,"ukomosun"
"135617","cadaratan",,"ukomorun"
"135618","cadasil",,"ikemoot"
"135619","cadaster",,"laroqoen"
"135620","cadasteral",,"ikemoben"
"135621","cadasters",,"laroqoon"
"135622","cadastral",,"ukomibe"
"135623","cadastrally",,"leriqiwoon"
"135624","cadastration",,"leriqiwoat"
"135625","cadastre",,"laroqoena"
"135626","cadastres",,"laroqoona"
"135627","cadat",,"ukomua"
"135628","cadaver",,"luredi"
"135629","cadaverate",,"okamuzi"
"135630","cadaveric",,"luredoe"
"135631","cadaverically",,"luredowoon"
"135632","cadavericole",,"okamuzovin"
"135633","cadavericolous",,"ukomezuvan"
"135634","cadaverin",,"akimozon"
"135635","cadaverine",,"ukomezu"
"135636","cadaverines",,"ukomezuvot"
"135637","cadaverise",,"liradeet"
"135638","cadaverised",,"ekumizeva"
"135639","cadaverises",,"liradewei"
"135640","cadaverising",,"ekumizevat"
"135641","cadaverize",,"ikemazo"
"135642","cadaverized",,"luredowoin"
"135643","cadaverizes",,"ikemazivet"
"135644","cadaverizing",,"luredowoi"
"135645","cadavero",,"leriduu"
"135646","cadaverous",,"larodian"
"135647","cadaverously",,"ukomezuco"
"135648","cadaverousness",,"akimozacot"
"135649","cadaverousnesses",,"ukomezucat"
"135650","cadavers",,"luredoat"
"135651","cadavid",,"luredan"
"135652","cadazolid",,"ekumohot"
"135653","cadbait",,"lerune"
"135654","cadbit",,"laria"
"135655","cadbote",,"lerufun"
"135656","cadbury",,"lorabet"
"135657","cadburys",,"loraboi"
"135658","cadcadir",,"leraniu"
"135659","cadcag",,"loreen"
"135660","cadcam",,"lurion"
"135661","cadd",,"ikesa"
"135662","caddaric",,"lereneu"
"135663","cadded",,"liriat"
"135664","caddell",,"ukosai"
"135665","cadden",,"lerean"
"135666","caddens",,"lerevun"
"135667","cadder",,"luruet"
"135668","caddess",,"okasio"
"135669","caddesse",,"ekusowat"
"135670","caddice",,"okaseo"
"135671","caddiced",,"liriruin"
"135672","caddiceflies",,"ekusaturi"
"135673","caddicefly",,"ukositin"
"135674","caddiceflyes",,"ikesoteran"
"135675","caddiceflys",,"ukositora"
"135676","caddices",,"okasetet"
"135677","caddichus",,"lururain"
"135678","caddid",,"luruon"
"135679","caddie",,"okasa"
"135680","caddied",,"liriru"
"135681","caddiegal",,"lururoin"
"135682","caddieing",,"lororau"
"135683","caddieless",,"lereruo"
"135684","caddielike",,"larariun"
"135685","caddiemaster",,"akisuzatun"
"135686","caddies",,"okaseen"
"135687","caddiing",,"liriruon"
"135688","cadding",,"liriro"
"135689","caddington",,"lororia"
"135690","caddis",,"ikese"
"135691","caddised",,"liriruot"
"135692","caddises",,"okasewon"
"135693","caddisflies",,"okasewafa"
"135694","caddisfly",,"akisuwan"
"135695","caddisflys",,"akisuwun"
"135696","caddish",,"lararet"
"135697","caddisher",,"ikesowen"
"135698","caddishest",,"okasewe"
"135699","caddishlier",,"lirirusue"
"135700","caddishliest",,"lororisiet"
"135701","caddishly",,"ukosiwin"
"135702","caddishness",,"akisuwaje"
"135703","caddishnesses",,"ukosiwujon"
"135704","caddism",,"ekusaea"
"135705","caddisworm",,"liriruan"
"135706","caddisworms",,"liriruloun"
"135707","caddle",,"loroo"
"135708","caddo",,"akisae"
"135709","caddoa",,"ekusi"
"135710","caddoan",,"larafo"
"135711","caddoanist",,"ikesiron"
"135712","caddoans",,"larafuet"
"135713","caddos",,"akisin"
"135714","caddow",,"ikesun"
"135715","caddr",,"larac"
"135716","caddric",,"laraco"
"135717","caddy",,"akisai"
"135718","caddying",,"laralei"
"135719","caddyless",,"lurulie"
"135720","caddymaster",,"ikesipodet"
"135721","caddys",,"akisu"
"135722","caddyss",,"akisaot"
"135723","caddysses",,"ukosuwat"
"135724","caddywompus",,"laralajoe"
"135725","cade",,"lura"
"135726","cadeau",,"luraet"
"135727","cadeaux",,"akitoin"
"135728","caded",,"okato"
"135729","cadee",,"liruv"
"135730","cadees",,"liruun"
"135731","cadel",,"ekuti"
"135732","cadeleigh",,"liruvei"
"135733","cadell",,"leroun"
"135734","cadelle",,"larevo"
"135735","cadelles",,"larevuet"
"135736","cadello",,"liruva"
"135737","caden",,"akitu"
"135738","cadena",,"ekutia"
"135739","cadenas",,"ekutaat"
"135740","cadenazzo",,"ekutaru"
"135741","cadence",,"ukotiet"
"135742","cadenced",,"larepea"
"135743","cadences",,"ukotiti"
"135744","cadencies",,"ukotitun"
"135745","cadencing",,"larepeat"
"135746","cadency",,"okateo"
"135747","cadene",,"ukoten"
"135748","cadenette",,"okatezon"
"135749","cadenhead",,"akituren"
"135750","cadent",,"leroat"
"135751","cadenter",,"ukotiban"
"135752","cadentest",,"iketoba"
"135753","cadential",,"ukotibu"
"135754","cadenza",,"lurapi"
"135755","cadenzas",,"lurapoat"
"135756","cader",,"ikete"
"135757","caderas",,"ukotoon"
"135758","cadere",,"okatot"
"135759","cades",,"luraq"
"135760","cadesse",,"liruqu"
"135761","cadest",,"okata"
"135762","cadet",,"okatoa"
"135763","cadetcy",,"ukotuet"
"135764","cadetcys",,"ukotuti"
"135765","cadets",,"okataa"
"135766","cadetship",,"ukotuwin"
"135767","cadetships",,"ukotuwa"
"135768","cadette",,"loriwen"
"135769","cadettes",,"loriwuon"
"135770","cadew",,"lorig"
"135771","cadexomer",,"lerokiot"
"135772","cadfarch",,"okakuqan"
"135773","cadge",,"larov"
"135774","cadged",,"ikelun"
"135775","cadgee",,"lureon"
"135776","cadger",,"ukolon"
"135777","cadgers",,"ukolaan"
"135778","cadges",,"laroa"
"135779","cadgier",,"ukoliat"
"135780","cadgiest",,"ikelozo"
"135781","cadgily",,"akiluet"
"135782","cadgin",,"okalon"
"135783","cadginess",,"ekulafo"
"135784","cadginesss",,"ekulafet"
"135785","cadging",,"ikeloena"
"135786","cadgy",,"liral"
"135787","cadherin",,"ekumoqot"
"135788","cadherins",,"ekumoqo"
"135789","cadi",,"laru"
"135790","cadia",,"leran"
"135791","cadicone",,"okanehi"
"135792","cadiconic",,"ikenohet"
"135793","cadie",,"luriv"
"135794","cadies",,"lurii"
"135795","cadigal",,"ukoneun"
"135796","cadigan",,"ikenaa"
"135797","cadilesker",,"leravuet"
"135798","cadillac",,"lirovoen"
"135799","cadillacing",,"akinozuzot"
"135800","cadillacs",,"lirovoon"
"135801","cadillo",,"lurivu"
"135802","cadinane",,"larupuon"
"135803","cadinanolide",,"larupuhua"
"135804","cadinene",,"liropeo"
"135805","cadinenyl",,"ikenozet"
"135806","cading",,"okanon"
"135807","cadinol",,"liropen"
"135808","cadis",,"laruq"
"135809","cadish",,"ukonan"
"135810","cadishead",,"laruqai"
"135811","cadism",,"liroot"
"135812","cadiueio",,"larubii"
"135813","cadix",,"ekunaa"
"135814","cadiz",,"akine"
"135815","cadizes",,"ukonai"
"135816","cadizs",,"akinot"
"135817","cadizzes",,"loremai"
"135818","cadjan",,"liriin"
"135819","cadjang",,"lurune"
"135820","cadjee",,"ekuria"
"135821","cadjowa",,"ukoruan"
"135822","cadju",,"okari"
"135823","cadjuput",,"okarijan"
"135824","cadlab",,"laroot"
"135825","cadlag",,"ukoti"
"135826","cadle",,"ekuto"
"135827","cadlina",,"loruran"
"135828","cadlock",,"iketiot"
"135829","cadm",,"lire"
"135830","cadman",,"akivot"
"135831","cadmann",,"luronun"
"135832","cadmar",,"ikeve"
"135833","cadmarr",,"larinen"
"135834","cadmate",,"ekuviat"
"135835","cadmea",,"liree"
"135836","cadmean",,"ukovai"
"135837","cadmeia",,"lirevot"
"135838","cadmia",,"luroan"
"135839","cadmian",,"akivuen"
"135840","cadmic",,"lirein"
"135841","cadmide",,"akivua"
"135842","cadmiferous",,"lariripoot"
"135843","cadmin",,"ukovan"
"135844","cadmiosis",,"lariroe"
"135845","cadmium",,"lariron"
"135846","cadmiumise",,"luroroen"
"135847","cadmiumises",,"lurorofoon"
"135848","cadmiumize",,"ukovida"
"135849","cadmiumized",,"laririfiu"
"135850","cadmiumizes",,"ukoviduven"
"135851","cadmiums",,"laririan"
"135852","cadmiuria",,"okavede"
"135853","cadmoindite",,"ukovusapen"
"135854","cadmopone",,"larifiat"
"135855","cadmopones",,"larifie"
"135856","cadmoselite",,"lerufopoi"
"135857","cadmous",,"lurofun"
"135858","cadmus",,"loraet"
"135859","cadmuss",,"lorabi"
"135860","cadnam",,"akizot"
"135861","cadnant",,"ukozean"
"135862","cado",,"loro"
"135863","cadoceratid",,"akipuzatan"
"135864","cadogan",,"akipoen"
"135865","cadogans",,"akiporon"
"135866","cadoldolan",,"luruveo"
"135867","cadore",,"akipin"
"135868","cadoret",,"lerece"
"135869","cadorette",,"ikepeza"
"135870","cadorna",,"lerecu"
"135871","cadornas",,"lerecoot"
"135872","cados",,"loroq"
"135873","cadott",,"lereun"
"135874","cadotte",,"larawo"
"135875","cadotts",,"lerewu"
"135876","cadouin",,"okapii"
"135877","cadouk",,"larao"
"135878","cadousian",,"ikepuwet"
"135879","cadoxton",,"okapeban"
"135880","cadpat",,"lorien"
"135881","cadr",,"ukoj"
"135882","cadra",,"akijoa"
"135883","cadrae",,"ukojen"
"135884","cadralazine",,"luronisuo"
"135885","cadrans",,"luronat"
"135886","cadranses",,"lirenuen"
"135887","cadras",,"akijin"
"135888","cadre",,"ikeju"
"135889","cadreman",,"leruvein"
"135890","cadremen",,"lurovuun"
"135891","cadres",,"ikejun"
"135892","cadreship",,"akijewan"
"135893","cadrus",,"ikeje"
"135894","cads",,"larua"
"135895","cadsg",,"leram"
"135896","cadsv",,"okacu"
"135897","cadtm",,"ekuqua"
"135898","cadua",,"laren"
"135899","caduac",,"larein"
"135900","caduacs",,"larena"
"135901","caduca",,"lareina"
"135902","caducary",,"ekuwarun"
"135903","caduce",,"liruuna"
"135904","caducean",,"akiwuza"
"135905","caduceator",,"lerosua"
"135906","caducecaducean",,"laresiveun"
"135907","caducecei",,"lorisai"
"135908","caducei",,"lirusin"
"135909","caduceus",,"lorisaon"
"135910","caduciaries",,"ikewosobi"
"135911","caduciary",,"ekuwasin"
"135912","caducibranch",,"lurasateet"
"135913","caducibranchiata",,"ukowisube"
"135914","caducibranchiatas",,"ukowisubin"
"135915","caducibranchiate",,"okawesoban"
"135916","caducicorn",,"lurasaa"
"135917","caducifolious",,"lorisineat"
"135918","caducities",,"ekuwaso"
"135919","caducity",,"ukowisat"
"135920","caducous",,"laresoet"
"135921","caducously",,"ukowihin"
"135922","caduke",,"loriena"
"135923","cadulawan",,"larevui"
"135924","cadumanian",,"lurazio"
"135925","cadus",,"luraqa"
"135926","cadusian",,"ekuwasina"
"135927","cadusii",,"luraqe"
"135928","cadv",,"okab"
"135929","cadvgs",,"ikebu"
"135930","cadw",,"lirea"
"135931","cadwal",,"ekudan"
"135932","cadwalader",,"ekudizin"
"135933","cadwaladerite",,"lerunasai"
"135934","cadwaladers",,"ekudizapa"
"135935","cadwaladr",,"okaduzi"
"135936","cadwalla",,"loranean"
"135937","cadwallader",,"lerunapoen"
"135938","cadwalladers",,"lerunapoon"
"135939","cadwalladr",,"loranee"
"135940","cadwals",,"ekudiun"
"135941","cadweed",,"ukodaen"
"135942","cadweld",,"lariva"
"135943","cadwelding",,"okadizu"
"135944","cadwell",,"lurovat"
"135945","cadwells",,"lurovie"
"135946","cadwork",,"ikediot"
"135947","cady",,"loroa"
"135948","cadying",,"ukokiun"
"135949","cadys",,"loroqa"
"135950","cadyville",,"akikosi"
"135951","cadyvilles",,"akikosat"
"135952","cadzand",,"ikelae"
"135953","cadzands",,"ikelafin"
"135954","caec",,"ikor"
"135955","caeca",,"ukirea"
"135956","caecal",,"lusion"
"135957","caecaler",,"okeruzet"
"135958","caecalest",,"ekarizu"
"135959","caecaller",,"loseneat"
"135960","caecallest",,"lesanao"
"135961","caecally",,"ikorazot"
"135962","caecectomy",,"lasuvei"
"135963","caecias",,"ukirii"
"135964","caecid",,"lusiona"
"135965","caeciform",,"akurumat"
"135966","caecilia",,"lusiriu"
"135967","caeciliae",,"lisoroet"
"135968","caeciliaes",,"lisoroi"
"135969","caecilian",,"akuruzan"
"135970","caecilians",,"akuruzun"
"135971","caecilias",,"lusiriot"
"135972","caeciliid",,"ekarazo"
"135973","caeciliidae",,"ekarazovet"
"135974","caeciliidaes",,"ekarazovi"
"135975","caeciliusid",,"akuruzeku"
"135976","caecitis",,"lusireu"
"135977","caecitises",,"lisorai"
"135978","caecity",,"lesare"
"135979","caeco",,"akura"
"135980","caecocentral",,"ekaretujet"
"135981","caecocolic",,"losefiu"
"135982","caecopexy",,"akurajen"
"135983","caecostomy",,"lisofui"
"135984","caecotomy",,"lisofaet"
"135985","caecotrope",,"lusifeot"
"135986","caecotroph",,"ukiruba"
"135987","caecotrophagic",,"ekarebecin"
"135988","caecotrophic",,"ukirubucon"
"135989","caecotrophy",,"ekarebecon"
"135990","caeculid",,"akurezen"
"135991","caecum",,"akurin"
"135992","caecus",,"okera"
"135993","caeden",,"ukisen"
"135994","caedmon",,"akusio"
"135995","caedmonian",,"lasazoe"
"135996","caedmonians",,"lasazohiin"
"135997","caedmonic",,"akusihi"
"135998","caedmonics",,"akusihat"
"135999","caedmons",,"akusihet"
"136000","caedo",,"lesef"
"136001","caedwallo",,"losogeun"
"136002","caefsdg",,"akukuen"
"136003","caegds",,"lasoa"
"136004","caegsd",,"lasoaa"
"136005","caehopkin",,"lasifiu"
"136006","caek",,"okes"
"136007","cael",,"lisa"
"136008","caelatae",,"oketubet"
"136009","caelatura",,"luseneu"
"136010","caelestis",,"akutewi"
"136011","caeli",,"lisar"
"136012","caelian",,"akutuen"
"136013","caeliferan",,"ekatamet"
"136014","caeliferin",,"akutumu"
"136015","caelis",,"lisaot"
"136016","caelo",,"lasof"
"136017","caelometer",,"lesifeen"
"136018","caelum",,"lasoo"
"136019","caelus",,"losuet"
"136020","caeluss",,"losubi"
"136021","caem",,"ekava"
"136022","caement",,"okeviet"
"136023","caementa",,"ikovufot"
"136024","caen",,"lose"
"136025","caenacin",,"ukizetun"
"136026","caenagnathid",,"losenehiet"
"136027","caeneus",,"lasuvo"
"136028","caeneuss",,"lasuviet"
"136029","caenid",,"akuzot"
"136030","caenis",,"loseon"
"136031","caeniss",,"loseran"
"136032","caenobium",,"akuzasan"
"136033","caenocara",,"akuzatet"
"136034","caenogaea",,"lesafaa"
